Date,Pharmacy,Location,Drug,Brand,Price,Quantity,Supplier_Name,Batch_Number,Expiry_Date,Sales_Channel,Drug_Form,pharmacy_total_sales,pharmacy_avg_price,brand_avg_price,unusual_discount,rare_brand_flag,supplier_rare_ratio,suspicious_channel,sales_spike_flag,days_to_expiry,near_expiry,risk_score,iso_score,iso_flag,lof_flag,lof_score,svm_score,svm_flag,ensemble_flag
12/10/2024,Anderson Group,Rural,Ibuprofen,PharmaTrust,950.83,11,"Stanley, Tucker and Lee",Ec-64049-nJ,10/25/2025,Market Stall,Tablet,8634,2737.923686,2529.742652,1,0,0,1,0,43,1,3,0.011026334,0,0,1.009551304,0.502730745,0,0
8/21/2024,"Ferrell, Rice and Maddox",Rural,Metformin,BioCare,4970.39,91,Gomez-Jenkins,ex-10311-wF,12/1/2026,In-Store,Tablet,11236,2510.879194,2725.983591,0,0,0,0,0,445,0,0,0.021536503,0,0,1.022011508,0.668741831,0,0
12/28/2024,"Ferrell, Rice and Maddox",Rural,Coartem,HealthFirst,4676.48,74,Henderson-Bernard,aR-70183-QE,5/25/2026,Market Stall,Injection,11236,2510.879194,2538.453128,0,0,0,1,0,255,0,1,0.017207391,0,0,1.005729226,3.374947776,0,0
8/21/2024,Blake and Sons,Urban,Metformin,MediPlus,2653.22,90,Morton-Chase,wy-90824-aR,2/6/2027,In-Store,Tablet,12355,2648.726017,2606.741863,0,0,0,0,0,512,0,0,0.008053298,0,0,1.031852892,0.891713482,0,0
1/23/2025,Frazier Inc,Rural,Ciprofloxacin,HealthFirst,1282.46,82,Jones-Young,hm-94320-cj,12/29/2026,Mobile Van,Tablet,9220,2719.996685,2466.979798,1,0,0,1,0,473,0,2,0.014807457,0,0,1.022502838,1.346886053,0,0
3/10/2025,Perez Inc,Urban,Ibuprofen,MediPlus,599.9,36,Hancock Inc,rd-23935-px,4/11/2026,Market Stall,Capsule,10540,2520.84669,2530.366808,1,0,0.003154574,1,0,211,0,2,0.00693209,0,0,1.014599949,5.118587532,0,0
5/26/2024,Blake and Sons,Urban,Ciprofloxacin,HealthFirst,1740.55,95,Jones Inc,Fk-33844-OD,6/28/2026,Mobile Van,Tablet,12355,2648.726017,2466.979798,0,0,0.001557632,1,0,289,0,1,0.012735159,0,0,1.041911219,1.570703042,0,0
5/23/2024,Frazier Inc,Rural,Amoxicillin,MediPlus,3462,52,Lee-Davis,OY-21965-SE,10/23/2025,Market Stall,Capsule,9220,2719.996685,2638.343776,0,0,0,1,0,41,1,2,0.022819653,0,0,0.993855982,3.928361664,0,0
3/10/2025,"Arroyo, Miller and Tucker",Rural,Ibuprofen,PharmaTrust,3258.52,49,"Brown, Valdez and Lucas",yd-51549-Ry,3/28/2026,In-Store,Capsule,10700,2701.783107,2529.742652,0,0,0.002824859,0,0,197,0,0,0.017990873,0,0,1.006474484,5.145567895,0,0
5/19/2024,Smith-Bowen,Urban,Coartem,HealthFirst,1941.06,88,Baxter Inc,fj-76647-rn,12/6/2025,Mobile Van,Capsule,10299,2636.747797,2538.453128,0,0,0,1,0,85,1,2,0.014355832,0,0,1.000420124,4.512462838,0,0
2/2/2025,"Rodriguez, Figueroa and Sanchez",Rural,Ciprofloxacin,MediPlus,3256.04,29,Yu Inc,us-68348-LD,1/15/2026,Market Stall,Capsule,10843,2638.581551,2645.434027,0,0,0,1,0,125,0,1,0.023534268,0,0,0.993299542,5.268801128,0,0
6/5/2024,"Snyder, Campos and Callahan",Urban,Amlodipine,PharmaTrust,1055.52,87,"Johnston, Sanchez and Kennedy",bu-57980-Go,8/18/2025,In-Store,Capsule,11369,2554.065498,2693.854767,1,0,0,0,0,-25,1,2,0.012805711,0,0,1.012522701,2.689926601,0,0
10/5/2024,"Rodriguez, Figueroa and Sanchez",Urban,Chloroquine,HealthFirst,2626.44,75,"West, Henderson and Ramirez",Bo-97360-Vd,6/19/2025,In-Store,Injection,10843,2638.581551,2634.855888,0,0,0,0,0,-85,1,1,0.014301306,0,0,0.986822741,4.096387611,0,0
10/12/2024,Gray-Mayo,Urban,Paracetamol,BioCare,2613.45,71,"Hensley, Powell and David",Nv-98210-Nl,5/18/2026,Market Stall,Capsule,10734,2690.780171,2660.409393,0,0,0.003039514,1,0,248,0,1,0.011624994,0,0,1.014199416,6.596429647,0,0
11/26/2024,"Rodriguez, Figueroa and Sanchez",Urban,Paracetamol,BioCare,4029.57,53,Yu Inc,NU-33285-Sy,1/26/2027,Mobile Van,Tablet,10843,2638.581551,2660.409393,0,0,0,1,0,501,0,1,0.028599171,0,0,0.996961555,4.436913848,0,0
11/28/2024,"Martin, Rose and Obrien",Rural,Artemisinin,PharmaTrust,3175.08,85,Lee-Davis,BS-34511-eS,6/8/2025,Mobile Van,Injection,9534,2607.434135,2654.106113,0,0,0,1,0,-96,1,2,0.02411144,0,0,0.994870806,3.167827413,0,0
3/11/2025,"Ferrell, Rice and Maddox",Urban,Amoxicillin,MediPlus,1234.18,76,"Woods, Calhoun and Schmidt",nG-65151-jW,9/5/2025,In-Store,Injection,11236,2510.879194,2638.343776,1,0,0,0,0,-7,1,2,0.018246387,0,0,1.007685864,3.22366654,0,0
6/28/2024,Allen-Allen,Rural,Metformin,HealthFirst,901.02,66,Russell Group,Wv-62936-GJ,10/21/2025,Mobile Van,Injection,9906,2475.600879,2673.077008,1,0,0,1,0,39,1,3,0.011358079,0,0,0.999614636,2.497005624,0,0
3/8/2025,"Mcclure, Ward and Lee",Rural,Azithromycin,HealthFirst,3040.4,13,Chapman and Sons,vj-49960-cU,4/5/2027,Market Stall,Capsule,9290,2618.012487,2646.513403,0,0,0,1,0,570,0,1,0.023858997,0,0,1.000352361,2.557256807,0,0
8/20/2024,"Henderson, Ramirez and Lewis",Urban,Chloroquine,HealthFirst,4388.86,76,Jones Inc,yR-88252-DR,8/6/2026,In-Store,Capsule,9784,2639.120846,2634.855888,0,0,0.001557632,0,0,328,0,0,0.022376463,0,0,0.991762725,4.342396673,0,0
5/24/2024,"Hoffman, Baker and Richards",Urban,Paracetamol,BioCare,548.08,49,Powell LLC,wG-38851-zK,12/3/2025,Mobile Van,Capsule,10962,2627.231295,2660.409393,1,0,0,1,0,82,1,3,0.014055187,0,0,0.989171556,3.750136909,0,0
3/31/2025,Arnold Ltd,Rural,Coartem,BioCare,2293.18,2,Wright and Sons,eH-09487-HZ,8/10/2025,In-Store,Tablet,9440,2769.424607,2554.920325,0,0,0.002949853,0,0,-33,1,1,0.011771708,0,1,1.056126656,2.095944516,0,0
12/12/2024,"Snyder, Campos and Callahan",Rural,Ciprofloxacin,HealthFirst,1191.15,100,Novak and Sons,XF-91780-zA,7/11/2025,In-Store,Syrup,11369,2554.065498,2466.979798,1,0,0,0,0,-63,1,2,0.00720905,0,1,1.059641811,0.864498391,0,0
4/20/2025,"Guzman, Hoffman and Baldwin",Urban,Metformin,PharmaTrust,4902.76,64,Morton-Chase,QO-54580-Bg,4/9/2027,Market Stall,Syrup,8871,2606.072799,2580.231632,0,0,0,1,0,574,0,1,0.018014915,0,0,1.00232354,1.034766906,0,0
11/13/2024,"Ross, Robinson and Bright",Urban,Amoxicillin,BioCare,3604.84,27,Williams PLC,Au-70013-ej,9/16/2025,Mobile Van,Injection,10480,2629.578317,2536.582987,0,0,0,1,0,4,1,2,0.019123592,0,0,0.995726175,4.609209944,0,0
4/28/2024,"Henderson, Ramirez and Lewis",Rural,Chloroquine,MediPlus,1208.77,17,Jones-Young,zM-16357-gp,3/6/2026,Market Stall,Tablet,9784,2639.120846,2684.35692,1,0,0,1,0,175,0,2,0.016990821,0,0,0.991869288,3.882826961,0,0
8/23/2024,Blair PLC,Rural,Chloroquine,HealthFirst,4656.89,22,Russell Group,wy-72598-Ir,9/10/2025,Market Stall,Tablet,10803,2773.851378,2634.855888,0,0,0,1,0,-2,1,2,0.011711959,0,0,1.023309956,1.908436443,0,0
3/6/2025,Arnold Ltd,Urban,Amlodipine,MediPlus,1696.25,29,"Woods, Calhoun and Schmidt",Hu-12289-nX,12/31/2025,Market Stall,Tablet,9440,2769.424607,2644.002179,1,0,0,1,0,110,0,2,0.021601674,0,0,1.008121799,3.14934552,0,0
3/7/2025,Perez Inc,Urban,Amlodipine,BioCare,3894.59,95,Jones-Young,gO-41430-ZK,11/6/2025,Mobile Van,Capsule,10540,2520.84669,2796.977817,0,0,0,1,0,55,1,2,0.010718788,0,0,1.007656049,1.738717306,0,0
7/3/2024,Frazier Inc,Urban,Metformin,BioCare,4297.98,53,"West, Henderson and Ramirez",ju-67363-ZZ,7/17/2025,Mobile Van,Tablet,9220,2719.996685,2725.983591,0,0,0,1,0,-57,1,2,0.022605787,0,0,1.002363631,2.297147052,0,0
9/9/2024,"Adams, Zuniga and Wong",Rural,Ibuprofen,HealthFirst,1301.97,53,"West, Henderson and Ramirez",bI-31043-bs,12/30/2025,Market Stall,Tablet,9216,2584.335243,2446.280768,1,0,0,1,0,109,0,2,0.021532334,0,0,1.007059875,3.037057825,0,0
7/20/2024,Rodriguez-Graham,Rural,Ciprofloxacin,MediPlus,1915.42,82,Morton-Chase,Nc-10025-sC,2/8/2026,In-Store,Capsule,11514,2399.326831,2645.434027,0,0,0,0,0,149,0,0,0.008216294,0,0,1.01233809,0.69347612,0,0
8/17/2024,"Ross, Robinson and Bright",Rural,Azithromycin,PharmaTrust,1010.56,89,Novak PLC,go-76917-wK,12/31/2025,In-Store,Syrup,10480,2629.578317,2580.079442,1,0,0.010169492,0,0,110,0,1,-0.002249372,1,0,1.007129992,1.817183644,0,0
5/21/2024,"Watts, Robinson and Nguyen",Rural,Ciprofloxacin,BioCare,1510.63,49,Hancock Inc,Ej-84691-Gt,4/28/2026,Mobile Van,Injection,10233,2613.152332,2743.345291,1,0,0.003154574,1,0,228,0,2,0.022119853,0,0,1.017709723,5.804059197,0,0
3/10/2025,Perez Inc,Urban,Amoxicillin,PharmaTrust,3187.88,20,"West, Henderson and Ramirez",Mj-12719-Fk,12/29/2026,In-Store,Injection,10540,2520.84669,2626.481294,0,0,0,0,0,473,0,0,0.020215484,0,0,0.997149579,3.038504743,0,0
8/21/2024,"Ross, Robinson and Bright",Rural,Ciprofloxacin,PharmaTrust,3298.05,19,Russell Group,mp-19878-on,6/8/2025,Mobile Van,Tablet,10480,2629.578317,2585.349387,0,0,0,1,0,-96,1,2,0.015411557,0,0,0.989540292,4.148248661,0,0
10/6/2024,Smith-Bowen,Urban,Coartem,PharmaTrust,4337.44,63,Gray Group,ep-55976-wv,8/5/2025,Mobile Van,Syrup,10299,2636.747797,2500.643498,0,0,0,1,0,-38,1,2,0.019288481,0,0,0.997404029,3.319518262,0,0
1/24/2025,"Henderson, Ramirez and Lewis",Rural,Ciprofloxacin,BioCare,2655.63,49,Novak and Sons,NB-20227-gQ,5/11/2026,In-Store,Syrup,9784,2639.120846,2743.345291,0,0,0,0,0,241,0,0,0.025828455,0,0,0.99758804,3.692526262,0,0
10/19/2024,Blair PLC,Rural,Ibuprofen,MediPlus,4627.19,36,House-Glover,cJ-00128-wX,11/10/2026,In-Store,Tablet,10803,2773.851378,2530.366808,0,0,0,0,0,424,0,0,0.014761077,0,0,1.008978532,1.625080681,0,0
3/9/2025,Rodriguez LLC,Urban,Ciprofloxacin,PharmaTrust,2334.74,24,"Hensley, Powell and David",rI-51729-JT,8/2/2026,Mobile Van,Tablet,11001,2465.058302,2585.349387,0,0,0.003039514,1,0,324,0,1,0.015794849,0,0,1.016019689,4.943540431,0,0
11/24/2024,Blake and Sons,Urban,Amlodipine,BioCare,4805.26,99,Yu Inc,GK-33119-BJ,11/2/2025,Mobile Van,Tablet,12355,2648.726017,2796.977817,0,0,0,1,0,51,1,2,0.008675843,0,1,1.092507596,-0.495652026,1,1
9/12/2024,Anderson Group,Rural,Amoxicillin,BioCare,240.34,53,Yu Inc,Pz-40525-Yq,5/12/2025,Mobile Van,Tablet,8634,2737.923686,2536.582987,1,0,0,1,0,-123,1,3,0.009274916,0,0,1.01348242,0.155539637,0,0
2/7/2025,"Adams, Zuniga and Wong",Rural,Chloroquine,PharmaTrust,4752.43,48,"Brown, Valdez and Lucas",ni-60564-Ma,6/3/2025,In-Store,Capsule,9216,2584.335243,2546.115134,0,0,0.002824859,0,0,-101,1,1,0.015315095,0,0,1.016445111,2.534419219,0,0
11/9/2024,"Arroyo, Miller and Tucker",Rural,Ciprofloxacin,MediPlus,1773.59,46,Baxter Inc,ev-89509-FR,9/11/2025,In-Store,Tablet,10700,2701.783107,2645.434027,1,0,0,0,0,-1,1,2,0.011703721,0,0,0.989997465,4.235416353,0,0
11/4/2024,"Romero, Gonzalez and Brooks",Urban,Azithromycin,BioCare,1864.37,10,Baxter Inc,kj-50636-MI,3/27/2027,Mobile Van,Syrup,10482,2573.886005,2701.274419,1,0,0,1,0,561,0,2,0.013690579,0,0,1.010656136,2.199698383,0,0
7/2/2024,Frazier Inc,Urban,Coartem,BioCare,3595.12,2,Russell Group,Gz-25053-um,7/7/2025,Mobile Van,Capsule,9220,2719.996685,2554.920325,0,0,0,1,0,-67,1,2,0.018096872,0,0,1.009483473,1.689353057,0,0
6/14/2024,"Harris, Collins and Carney",Urban,Chloroquine,BioCare,3613.46,29,Jones Inc,Sq-35848-jd,7/14/2026,Market Stall,Syrup,10219,2764.789151,2746.734071,0,0,0.001557632,1,0,305,0,1,0.023604198,0,0,1.005488439,3.634429395,0,0
8/5/2024,"Gardner, Robinson and Lawrence",Rural,Coartem,MediPlus,1835.83,84,Wright and Sons,BT-18444-Wk,12/18/2026,Mobile Van,Tablet,10821,2662.707176,2511.35,0,0,0.002949853,1,0,462,0,1,0.014990694,0,0,1.026683636,4.185630228,0,0
5/12/2024,Hickman Ltd,Rural,Amlodipine,HealthFirst,4739.43,11,House-Glover,OL-42457-Dl,4/8/2026,In-Store,Capsule,10459,2578.333167,2647.837576,0,0,0,0,0,208,0,0,0.021578572,0,0,1.001480537,2.975764537,0,0
7/8/2024,"Martin, Rose and Obrien",Rural,Ibuprofen,PharmaTrust,3655.5,14,Gray Group,gP-13921-Gc,5/27/2026,Market Stall,Capsule,9534,2607.434135,2529.742652,0,0,0,1,0,257,0,1,0.030889491,0,0,1.001240141,3.904246013,0,0
3/27/2025,"Walter, Edwards and Rios",Rural,Amoxicillin,HealthFirst,902.53,89,Jones Inc,Dr-29380-nH,4/7/2027,Mobile Van,Injection,11030,2514.259953,2693.365558,1,0,0.001557632,1,0,572,0,2,0.007174083,0,0,1.008079374,1.977850269,0,0
9/5/2024,"Guzman, Hoffman and Baldwin",Rural,Paracetamol,BioCare,1779.03,57,Williams PLC,if-72903-QB,1/10/2026,In-Store,Capsule,8871,2606.072799,2660.409393,1,0,0,0,0,120,0,1,0.014203591,0,0,1.004541869,3.665334329,0,0
3/31/2025,Frazier Inc,Rural,Amlodipine,MediPlus,2779.63,23,Walker LLC,pV-15567-mC,2/11/2026,Mobile Van,Capsule,9220,2719.996685,2644.002179,0,0,0,1,0,152,0,1,0.027754233,0,0,1.001139678,3.732927397,0,0
5/23/2024,"Hoffman, Baker and Richards",Rural,Paracetamol,PharmaTrust,343.66,86,Walker LLC,QU-07277-JT,10/23/2026,In-Store,Injection,10962,2627.231295,2737.135992,1,0,0,0,0,406,0,1,0.021331711,0,0,1.003852637,1.761992654,0,0
10/30/2024,"Snyder, Campos and Callahan",Rural,Azithromycin,PharmaTrust,979.39,65,Yu Inc,js-65973-Ab,2/5/2026,Market Stall,Tablet,11369,2554.065498,2580.079442,1,0,0,1,0,146,0,2,0.025170074,0,0,1.002015764,4.549020425,0,0
1/7/2025,Frazier Inc,Urban,Ciprofloxacin,PharmaTrust,379.76,1,Russell Group,Sf-70502-gM,8/10/2025,Market Stall,Capsule,9220,2719.996685,2585.349387,1,0,0,1,0,-33,1,3,0.010847934,0,0,1.015151596,0.408187748,0,0
8/31/2024,Garcia-James,Rural,Coartem,PharmaTrust,440.15,33,"Woods, Calhoun and Schmidt",TH-05836-kv,12/15/2026,Mobile Van,Tablet,12036,2445.73185,2500.643498,1,0,0,1,0,459,0,2,0.012512038,0,0,1.028197732,0.598164176,0,0
5/20/2024,Anderson Group,Rural,Amlodipine,PharmaTrust,4422.86,8,"West, Henderson and Ramirez",PU-70245-xP,2/6/2027,In-Store,Injection,8634,2737.923686,2693.854767,0,0,0,0,0,512,0,0,0.015402281,0,0,1.02357098,0.00026294,0,0
2/28/2025,Blake and Sons,Rural,Coartem,PharmaTrust,1042.5,40,"Washington, Ryan and Cummings",KR-26746-ps,12/17/2025,Market Stall,Capsule,12355,2648.726017,2500.643498,1,0,0,1,0,96,0,2,0.009852209,0,0,1.04896129,2.155118506,0,0
7/7/2024,"Ferrell, Rice and Maddox",Urban,Amlodipine,BioCare,511.27,3,Novak and Sons,Ck-22283-em,5/2/2025,Market Stall,Syrup,11236,2510.879194,2796.977817,1,0,0,1,0,-133,1,3,0.003562126,0,1,1.061428594,-0.216173767,1,1
7/5/2024,"Walter, Edwards and Rios",Rural,Paracetamol,BioCare,2339.58,85,"Hensley, Powell and David",tt-73220-Js,5/3/2025,Market Stall,Capsule,11030,2514.259953,2660.409393,0,0,0.003039514,1,0,-132,1,2,0.004879062,0,0,1.034879312,4.082792021,0,0
12/30/2024,Harrell LLC,Urban,Azithromycin,HealthFirst,1151.8,96,Lee-Davis,ts-00453-rz,1/17/2027,Mobile Van,Tablet,10645,2453.68267,2646.513403,1,0,0,1,0,492,0,2,0.013381772,0,0,1.008731163,1.255141799,0,0
4/21/2025,Ryan PLC,Rural,Coartem,BioCare,256.07,59,Chapman and Sons,Ge-22792-Fj,5/7/2026,Mobile Van,Injection,9077,2528.396444,2554.920325,1,0,0,1,0,237,0,2,0.014826442,0,0,1.001331514,2.753763201,0,0
7/2/2024,"Snyder, Campos and Callahan",Rural,Ibuprofen,BioCare,2131.25,37,"Washington, Ryan and Cummings",Ck-43347-Rb,11/18/2025,In-Store,Injection,11369,2554.065498,2668.81249,0,0,0,0,0,67,1,1,0.018468897,0,0,1.005555078,4.731292855,0,0
3/26/2025,Dudley Group,Urban,Coartem,BioCare,4348.52,66,Walker LLC,yZ-84437-jO,6/29/2026,Market Stall,Syrup,10990,2655.095737,2554.920325,0,0,0,1,0,290,0,1,0.017396339,0,0,0.993878038,4.622881785,0,0
3/8/2025,"Baker, Mason and White",Urban,Amlodipine,PharmaTrust,4752.91,22,Novak and Sons,tZ-25599-Js,7/4/2026,In-Store,Capsule,8870,2566.5758,2693.854767,0,0,0,0,0,295,0,0,0.012213629,0,0,1.001292855,1.214553373,0,0
6/27/2024,"Snyder, Campos and Callahan",Urban,Azithromycin,PharmaTrust,3977.49,100,"Woods, Calhoun and Schmidt",xM-75965-JF,3/28/2026,Mobile Van,Tablet,11369,2554.065498,2580.079442,0,0,0,1,0,197,0,1,0.0248561,0,0,1.01120991,2.754527551,0,0
2/19/2025,"Rodriguez, Figueroa and Sanchez",Urban,Artemisinin,HealthFirst,3598.07,35,"Hensley, Powell and David",aG-94130-ZW,10/6/2026,Market Stall,Syrup,10843,2638.581551,2628.136554,0,0,0.003039514,1,0,389,0,1,0.010620574,0,0,1.005215553,6.46039288,0,0
2/27/2025,Davis and Sons,Rural,Ibuprofen,MediPlus,2643.45,89,Morton-Chase,ov-71062-XM,9/11/2026,In-Store,Tablet,9195,2652.435304,2530.366808,0,0,0,0,0,364,0,0,0.013376746,0,0,1.000711442,1.988553581,0,0
6/6/2024,"Watts, Robinson and Nguyen",Urban,Azithromycin,BioCare,4823.76,79,Yu Inc,lQ-69318-qV,2/17/2027,Mobile Van,Injection,10233,2613.152332,2701.274419,0,0,0,1,0,523,0,1,0.029008262,0,0,1.003409169,2.407811577,0,0
3/2/2025,Abbott-Munoz,Rural,Metformin,MediPlus,2035.18,90,"Woods, Calhoun and Schmidt",zS-46495-yQ,9/23/2026,Market Stall,Capsule,10754,2703.395693,2606.741863,0,0,0,1,0,376,0,1,0.018014681,0,0,1.005489641,3.641868105,0,0
9/1/2024,"Snyder, Campos and Callahan",Rural,Coartem,MediPlus,1219.87,94,"Johnston, Sanchez and Kennedy",FB-66020-Pj,11/29/2025,Market Stall,Injection,11369,2554.065498,2511.35,1,0,0,1,0,78,1,3,0.000671812,0,0,1.00687423,1.778439698,0,0
3/1/2025,Rodriguez-Graham,Urban,Chloroquine,MediPlus,291.12,13,Novak PLC,Ah-51309-Wj,4/18/2026,Mobile Van,Capsule,11514,2399.326831,2684.35692,1,0,0.010169492,1,0,218,0,2,-0.004714526,1,0,1.054272869,-0.85499495,1,1
2/3/2025,Harrell LLC,Urban,Amlodipine,HealthFirst,1040.15,6,Jones Inc,ZM-34857-XQ,12/22/2025,Market Stall,Syrup,10645,2453.68267,2647.837576,1,0,0.001557632,1,0,101,0,2,0.016411085,0,0,1.028715433,3.186493649,0,0
12/23/2024,"Hoffman, Baker and Richards",Rural,Chloroquine,HealthFirst,1323.74,54,Jones-Young,kB-41844-uR,11/27/2025,Mobile Van,Injection,10962,2627.231295,2634.855888,1,0,0,1,0,76,1,3,0.017053324,0,0,0.993888829,4.404231851,0,0
12/6/2024,Arnold Ltd,Rural,Azithromycin,MediPlus,4976.58,59,Henderson-Bernard,EZ-53705-wr,8/19/2026,Market Stall,Syrup,9440,2769.424607,2603.236346,0,0,0,1,0,341,0,1,0.022079098,0,0,1.004243038,2.154871219,0,0
8/17/2024,Carlson-Cruz,Urban,Ibuprofen,PharmaTrust,873.3,51,Jones Inc,rM-15874-hv,9/25/2026,Market Stall,Tablet,9614,2686.301584,2529.742652,1,0,0.001557632,1,0,378,0,2,0.025532436,0,0,1.003512244,4.702032109,0,0
4/29/2024,"Snyder, Campos and Callahan",Urban,Chloroquine,MediPlus,4048.34,35,Gomez-Jenkins,eV-22295-IV,2/9/2026,Market Stall,Capsule,11369,2554.065498,2684.35692,0,0,0,1,0,150,0,1,0.025366014,0,0,0.995939073,4.126986383,0,0
1/7/2025,Anderson Group,Rural,Azithromycin,HealthFirst,4251.37,43,"Stanley, Tucker and Lee",fe-89768-yS,12/27/2025,Mobile Van,Syrup,8634,2737.923686,2646.513403,0,0,0,1,0,106,0,1,0.01977265,0,0,1.010688302,2.314702936,0,0
9/8/2024,"Walter, Edwards and Rios",Urban,Metformin,MediPlus,3198.01,46,House-Glover,Md-08914-HC,3/19/2026,In-Store,Syrup,11030,2514.259953,2606.741863,0,0,0,0,0,188,0,0,0.023054286,0,0,0.999378443,3.949002388,0,0
12/16/2024,Frazier Inc,Urban,Ibuprofen,MediPlus,2924.66,71,Novak PLC,JW-91574-bd,12/16/2025,In-Store,Syrup,9220,2719.996685,2530.366808,0,0,0.010169492,0,0,95,0,0,0.008423943,0,0,1.003497004,0.791543821,0,0
2/2/2025,"Watts, Robinson and Nguyen",Urban,Amlodipine,BioCare,4660.02,37,Baxter Inc,Qa-86908-Tj,2/12/2026,Market Stall,Tablet,10233,2613.152332,2796.977817,0,0,0,1,0,153,0,1,0.016431923,0,0,0.998778007,2.828771897,0,0
3/9/2025,Abbott-Munoz,Rural,Metformin,PharmaTrust,2518.51,64,Gray Group,Ka-78224-UY,8/6/2026,In-Store,Capsule,10754,2703.395693,2580.231632,0,0,0,0,0,328,0,0,0.025543871,0,0,0.987585629,4.202326044,0,0
2/20/2025,"Ferrell, Rice and Maddox",Rural,Ciprofloxacin,BioCare,4150.29,2,Powell LLC,MC-34274-Gs,4/16/2026,Market Stall,Syrup,11236,2510.879194,2743.345291,0,0,0,1,0,216,0,1,0.023464138,0,0,1.030825245,1.809773012,0,0
8/27/2024,Frazier Inc,Rural,Ibuprofen,BioCare,4493.28,32,Gray Group,ve-22815-uz,9/17/2025,Mobile Van,Syrup,9220,2719.996685,2668.81249,0,0,0,1,0,5,1,2,0.02649986,0,0,1.006907962,2.661238821,0,0
3/15/2025,"Flowers, Martin and Kelly",Rural,Metformin,HealthFirst,957.39,30,Hancock Inc,iL-49937-Mu,1/9/2027,Mobile Van,Tablet,9479,2505.285275,2673.077008,1,0,0.003154574,1,0,484,0,2,0.015083633,0,0,1.031160342,3.230674775,0,0
4/13/2025,Perez Inc,Urban,Ibuprofen,BioCare,1612.77,32,"Daniels, Adkins and Brown",gz-20430-ds,8/12/2025,Mobile Van,Syrup,10540,2520.84669,2668.81249,1,0,0,1,0,-31,1,3,0.013213051,0,0,0.993008462,3.721820491,0,0
3/14/2025,Ryan PLC,Rural,Paracetamol,BioCare,3968.5,69,Jones Inc,MO-63759-WV,5/3/2026,Market Stall,Syrup,9077,2528.396444,2660.409393,0,0,0.001557632,1,0,233,0,1,0.028630491,0,0,1.003779067,4.041160553,0,0
1/18/2025,"Dyer, Potter and Mack",Rural,Paracetamol,BioCare,2392.48,87,Novak PLC,OH-29846-xG,1/13/2027,Market Stall,Injection,9353,2615.773865,2660.409393,0,0,0.010169492,1,0,488,0,1,0.010142281,0,0,1.001514754,1.783320153,0,0
9/4/2024,Burton Ltd,Rural,Azithromycin,HealthFirst,3894.84,100,Gomez-Jenkins,QY-76050-uE,2/2/2026,Mobile Van,Tablet,11071,2497.06014,2646.513403,0,0,0,1,0,143,0,1,0.019691255,0,0,1.011740279,2.50669898,0,0
12/12/2024,"Guzman, Hoffman and Baldwin",Urban,Metformin,MediPlus,1724.36,35,Williams PLC,kK-97539-Rf,6/13/2026,Market Stall,Tablet,8871,2606.072799,2606.741863,1,0,0,1,0,274,0,2,0.019895312,0,0,0.989028674,3.832480101,0,0
11/16/2024,Williams and Sons,Rural,Paracetamol,MediPlus,2562.3,72,Williams PLC,rG-19405-qA,11/10/2026,Mobile Van,Injection,10187,2580.299314,2671.728195,0,0,0,1,0,424,0,1,0.029205544,0,0,0.994278569,4.660447235,0,0
9/11/2024,"Reid, Ferguson and Sanchez",Urban,Amlodipine,MediPlus,1957.23,72,"Stanley, Tucker and Lee",mx-29189-Hd,2/3/2026,In-Store,Capsule,9712,2619.77625,2644.002179,0,0,0,0,0,144,0,0,0.027594151,0,0,0.986629401,3.43922285,0,0
11/23/2024,Anderson Group,Urban,Azithromycin,BioCare,4076.66,73,Williams PLC,iR-30768-au,11/6/2025,Mobile Van,Capsule,8634,2737.923686,2701.274419,0,0,0,1,0,55,1,2,0.014711525,0,0,1.01258776,1.858013295,0,0
3/25/2025,"Harris, Collins and Carney",Rural,Amlodipine,HealthFirst,3510.87,31,Yu Inc,ri-26024-Th,7/7/2025,Market Stall,Syrup,10219,2764.789151,2647.837576,0,0,0,1,0,-67,1,2,0.022547528,0,0,1.001755197,3.489875204,0,0
10/29/2024,"Reid, Ferguson and Sanchez",Rural,Paracetamol,MediPlus,3509.26,12,Baxter Inc,jU-38496-Cq,11/5/2025,In-Store,Capsule,9712,2619.77625,2671.728195,0,0,0,0,0,54,1,1,0.014213224,0,0,0.995586098,3.353561227,0,0
1/26/2025,Morales-Jones,Rural,Paracetamol,HealthFirst,3036.55,40,Jones-Young,cC-68485-be,10/29/2025,Mobile Van,Capsule,9250,2586.542787,2487.421723,0,0,0,1,0,47,1,2,0.014510225,0,0,0.999032813,3.861688609,0,0
1/22/2025,Dudley Group,Urban,Azithromycin,MediPlus,3437,24,"Robinson, Jones and Welch",Uu-42235-Vb,11/26/2025,In-Store,Injection,10990,2655.095737,2603.236346,0,0,0,0,0,75,1,1,0.021712152,0,0,0.992736622,4.242925354,0,0
8/22/2024,"Henderson, Ramirez and Lewis",Urban,Ciprofloxacin,PharmaTrust,1455.17,86,"Woods, Calhoun and Schmidt",QB-05710-ic,5/26/2026,Market Stall,Capsule,9784,2639.120846,2585.349387,1,0,0,1,0,256,0,2,0.025051102,0,0,0.994893157,4.351902926,0,0
