transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day,user_transaction_count,user_avg_amount,user_total_amount,amount_dev_from_avg,risk_score,is_high_value,iso_score,iso_flag,svm_score,svm_flag,lof_score,lof_flag,ensemble_flag
TX101419,user_4224,Lipa Na M-Pesa,1465.85,Machakos,Android,Airtel,individual,0,0,0,2024-06-16 21:16:00,21,6,2024-06-16,Night,1,1465.85,1465.85,0.0,0,0,0.11251070486101622,0,0.3232080524308765,0,0.017748492581463052,0,0
TX107621,user_6487,Lipa Na M-Pesa,7130.8,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-16 21:22:00,21,6,2024-06-16,Night,1,7130.8,7130.8,0.0,0,0,0.09242158293447285,0,0.32810185339373504,0,0.043392220572078956,0,0
TX102815,user_8547,Deposit Cash,105.37,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-16 21:27:00,21,6,2024-06-16,Night,1,105.37,105.37,0.0,0,0,0.14443092501095067,0,0.3701182695755676,0,0.028539354817720346,0,0
TX104872,user_3639,Lipa Na M-Pesa,20775.9,Mombasa,Feature Phone,Airtel,individual,0,0,1,2024-06-16 21:27:00,21,6,2024-06-16,Night,2,11082.78,22165.56,9693.12,1,1,0.7847077059403006,1,0.5403256588975603,1,0.2938234539720121,1,1
TX106274,user_7014,Buy Airtime,798.04,Meru,Ios,Airtel,individual,0,0,0,2024-06-16 21:37:00,21,6,2024-06-16,Night,1,798.04,798.04,0.0,0,0,0.11950367627104296,0,0.34266488274441886,0,0.03822764917656481,0,0
TX101282,user_2218,Withdraw Cash,1708.23,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-16 21:40:00,21,6,2024-06-16,Night,2,1143.205,2286.41,565.0250000000001,0,0,0.08379829261503846,0,0.26964082091953817,0,0.017731181905180263,0,0
TX100000,user_8270,Withdraw Cash,2646.35,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 21:45:00,21,6,2024-06-16,Night,1,2646.35,2646.35,0.0,0,0,0.07689234225402851,0,0.30160242613943533,0,0.026603858196514254,0,0
TX106377,user_1541,Lipa Na M-Pesa,48.69,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-16 21:47:00,21,6,2024-06-16,Night,2,701.375,1402.75,-652.685,0,0,0.4260585085735352,0,0.3277007437546984,0,0.0877139879963527,0,0
TX107308,user_4985,Deposit Cash,148.83,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-16 21:50:00,21,6,2024-06-16,Night,3,3697.806666666667,11093.42,-3548.976666666667,0,0,0.15249223847762913,0,0.24691493586008598,0,0.0665155161807566,0,0
TX109942,user_1869,Withdraw Cash,9107.74,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-16 21:50:00,21,6,2024-06-16,Night,3,5537.139999999999,16611.42,3570.6000000000004,0,0,0.29560720777518756,0,0.22080411182950316,0,0.05693689441386503,0,0
TX103458,user_5458,Lipa Na M-Pesa,11530.0,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-16 21:58:00,21,6,2024-06-16,Night,3,7039.203333333334,21117.61,4490.796666666666,0,1,0.3131529289493528,0,0.24317575854316753,0,0.061463482983465864,0,0
TX104455,user_8362,Deposit Cash,7971.76,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-16 22:00:00,22,6,2024-06-16,Night,1,7971.76,7971.76,0.0,0,0,0.18609119137510238,0,0.35105267585350375,0,0.05266380002421373,0,0
TX104235,user_5524,Lipa Na M-Pesa,1416.87,Eldoret,Android,Airtel,individual,0,0,0,2024-06-16 22:04:00,22,6,2024-06-16,Night,5,1534.248,7671.24,-117.37800000000016,0,0,0.2141470251134043,0,0.3733749369693167,0,0.11009486179993397,0,0
TX101574,user_4192,Pay Bill,7182.54,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-16 22:13:00,22,6,2024-06-16,Night,2,5786.7,11573.4,1395.84,0,0,0.15464526121002928,0,0.23033742830554305,0,0.051765616658067545,0,0
TX109044,user_1569,Send Money,350.18,Garissa,Ios,Telkom Kenya,agent,0,0,0,2024-06-16 22:14:00,22,6,2024-06-16,Night,2,1203.9199999999998,2407.84,-853.7399999999998,0,0,0.35597475333546075,0,0.2999523374064897,0,0.0590996683331313,0,0
TX109453,user_1613,Lipa Na M-Pesa,6625.4,Meru,Ios,Safaricom,individual,0,0,0,2024-06-16 22:16:00,22,6,2024-06-16,Night,1,6625.4,6625.4,0.0,0,0,0.14642577553768787,0,0.32500130583678727,0,0.04893023076628901,0,0
TX102536,user_7132,Lipa Na M-Pesa,36.69,Eldoret,Ios,Safaricom,individual,0,0,0,2024-06-16 22:27:00,22,6,2024-06-16,Night,2,2692.64,5385.28,-2655.95,0,0,0.1613873400286342,0,0.27816371715174204,0,0.05063002012079644,0,0
TX107967,user_9431,Withdraw Cash,5024.71,Eldoret,Ios,Safaricom,individual,0,0,0,2024-06-16 22:30:00,22,6,2024-06-16,Night,1,5024.71,5024.71,0.0,0,0,0.14770368784722726,0,0.3016186960619104,0,0.03534051231124565,0,0
TX100016,user_7420,Pay Bill,704.47,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-16 22:30:00,22,6,2024-06-16,Night,3,419.1033333333333,1257.31,285.3666666666668,0,0,0.16939879272785174,0,0.3467524478645466,0,0.05200635366545496,0,0
TX107761,user_3402,Buy Airtime,842.81,Machakos,Android,Airtel,individual,0,0,0,2024-06-16 22:34:00,22,6,2024-06-16,Night,2,2484.24,4968.48,-1641.4299999999998,0,0,0.14975854973693567,0,0.2615988895970144,0,0.01920769090027943,0,0
TX101836,user_5406,Send Money,10844.74,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-16 22:46:00,22,6,2024-06-16,Night,2,5483.295,10966.59,5361.445,0,1,0.32461290565412954,0,0.3782533843498053,1,0.07171986431649366,0,0
TX104324,user_7401,Buy Airtime,13307.97,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 22:46:00,22,6,2024-06-16,Night,4,5548.4825,22193.93,7759.487499999999,0,1,0.4655218464552631,0,0.33357352785596633,0,0.08741485850908011,0,0
TX108926,user_5408,Deposit Cash,7312.59,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-16 22:47:00,22,6,2024-06-16,Night,2,4203.04,8406.08,3109.55,0,0,0.1341769577837391,0,0.29693490931739475,0,0.05523979841924101,0,0
TX108059,user_3162,Withdraw Cash,4486.6,Garissa,Feature Phone,Telkom Kenya,agent,0,1,1,2024-06-16 22:50:00,22,6,2024-06-16,Night,2,2307.96,4615.92,2178.6400000000003,2,0,0.8750974402278398,1,0.3837098429999167,1,0.09292067886394338,0,1
TX109706,user_6772,Pay Bill,1528.71,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-16 22:56:00,22,6,2024-06-16,Night,2,1022.04,2044.08,506.6700000000001,0,0,0.1310407995507862,0,0.30369814237903425,0,0.02515129632567427,0,0
TX105422,user_6994,Lipa Na M-Pesa,4246.29,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 23:08:00,23,6,2024-06-16,Night,1,4246.29,4246.29,0.0,0,0,0.13189101005280837,0,0.32204071961934,0,0.040568617123094966,0,0
TX107769,user_3431,Lipa Na M-Pesa,917.59,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-16 23:14:00,23,6,2024-06-16,Night,2,1808.58,3617.16,-890.9900000000001,0,0,0.13177403009155852,0,0.28720076260728883,0,0.02653328950589645,0,0
TX109767,user_8478,Send Money,3192.83,Thika,Android,Airtel,individual,1,0,0,2024-06-16 23:16:00,23,6,2024-06-16,Night,3,1879.8433333333328,5639.53,1312.986666666667,1,0,0.49608900142028656,0,0.3585151544892815,0,0.052290673673705816,0,0
TX106335,user_5235,Lipa Na M-Pesa,4341.91,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-16 23:22:00,23,6,2024-06-16,Night,1,4341.91,4341.91,0.0,0,0,0.11914706613393754,0,0.3302233962183875,0,0.04066387502357949,0,0
TX108849,user_1761,Send Money,6191.64,Nairobi,Android,Airtel,individual,0,0,0,2024-06-16 23:30:00,23,6,2024-06-16,Night,3,3112.1800000000003,9336.54,3079.46,0,0,0.23407815349181885,0,0.2916332616672848,0,0.05441475306424251,0,0
TX100219,user_5548,Buy Airtime,1038.5,Nairobi,Feature Phone,Airtel,individual,0,0,1,2024-06-16 23:33:00,23,6,2024-06-16,Night,1,1038.5,1038.5,0.0,1,0,0.3592581699361602,0,0.3782467263053738,1,0.018211515420075996,0,0
TX101895,user_5737,Pay Bill,188.21,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 23:36:00,23,6,2024-06-16,Night,2,697.595,1395.19,-509.385,0,0,0.12923658975734442,0,0.33097042702041596,0,0.038190208677938195,0,0
TX100164,user_5737,Buy Airtime,1206.98,Nairobi,Android,Airtel,individual,0,0,0,2024-06-16 23:43:00,23,6,2024-06-16,Night,2,697.595,1395.19,509.385,0,0,0.14630362610915368,0,0.3331162647440012,0,0.026365970239292314,0,0
TX102475,user_1405,Send Money,780.58,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-16 23:49:00,23,6,2024-06-16,Night,1,780.58,780.58,0.0,0,0,0.24955935061763676,0,0.3770508756554132,0,0.027651797672736865,0,0
TX103912,user_7094,Buy Airtime,1463.8,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-16 23:49:00,23,6,2024-06-16,Night,1,1463.8,1463.8,0.0,0,0,0.10229128704627383,0,0.34674551484481575,0,0.03331209063964529,0,0
TX108573,user_6558,Buy Airtime,18117.87,Machakos,Ios,Airtel,individual,0,0,0,2024-06-16 23:51:00,23,6,2024-06-16,Night,3,9173.49,27520.47,8944.38,0,1,0.5497319427124934,0,0.36459679293058656,0,0.09133239810364918,0,0
TX104525,user_8766,Send Money,1446.59,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-16 23:54:00,23,6,2024-06-16,Night,2,1000.745,2001.49,445.845,0,0,0.4165783335658989,0,0.336178353668033,0,0.06888221406541344,0,0
TX103173,user_4832,Withdraw Cash,8682.43,Mombasa,Android,Airtel,agent,0,0,0,2024-06-16 23:55:00,23,6,2024-06-16,Night,2,12859.865,25719.73,-4177.435,0,0,0.7062307728730389,1,0.37816519465233633,0,0.22676926460783417,1,1
TX100763,user_5206,Pay Bill,1869.62,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 00:01:00,0,0,2024-06-17,Night,2,2521.805,5043.61,-652.185,0,0,0.13896943064916067,0,0.24710088442903935,0,0.024098985935020883,0,0
TX103447,user_9024,Withdraw Cash,304.3,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-17 00:10:00,0,0,2024-06-17,Night,1,304.3,304.3,0.0,0,0,0.23868433710347317,0,0.3771970071723817,0,0.03143457619249649,0,0
TX100366,user_2150,Withdraw Cash,140.94,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-17 00:10:00,0,0,2024-06-17,Night,1,140.94,140.94,0.0,0,0,0.20522788018064342,0,0.3781419422578584,0,0.03494830244388642,0,0
TX103104,user_8432,Deposit Cash,3078.12,Machakos,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-17 00:11:00,0,0,2024-06-17,Night,3,1931.496666666667,5794.49,1146.6233333333332,1,0,0.4209200752446609,0,0.2856152696400484,0,0.027305754124584525,0,0
TX107645,user_2821,Buy Airtime,186.46,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 00:15:00,0,0,2024-06-17,Night,1,186.46,186.46,0.0,0,0,0.18977039646251984,0,0.3782143440845001,0,0.036046146184353714,0,0
TX106038,user_9684,Pay Bill,10904.29,Meru,Android,Airtel,individual,0,0,1,2024-06-17 00:19:00,0,0,2024-06-17,Night,4,8176.2175,32704.87,2728.072500000001,1,1,0.7344112758071846,1,0.40916709698023046,1,0.21870446182731154,1,1
TX102566,user_6054,Buy Airtime,5070.1,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-17 00:31:00,0,0,2024-06-17,Night,2,3245.0950000000003,6490.1900000000005,1825.005,0,0,0.20354491229713537,0,0.26954339451665954,0,0.03470036939066194,0,0
TX102877,user_6738,Pay Bill,762.01,Mombasa,Ios,Telkom Kenya,individual,0,1,0,2024-06-17 00:34:00,0,0,2024-06-17,Night,3,2083.363333333333,6250.09,-1321.3533333333332,1,0,0.5095703531684314,0,0.3203481436056385,0,0.03754088875879436,0,0
TX105013,user_7232,Lipa Na M-Pesa,10555.92,Nairobi,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-17 00:36:00,0,0,2024-06-17,Night,1,10555.92,10555.92,0.0,1,0,0.6062722226470675,0,0.378182288075117,0,0.1317211810691255,0,0
TX102364,user_6433,Buy Airtime,5625.3,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 00:40:00,0,0,2024-06-17,Night,2,2977.3050000000003,5954.610000000001,2647.995,0,0,0.16839682708011353,0,0.3060240285780955,0,0.046475812757145005,0,0
TX108362,user_7312,Buy Airtime,3397.02,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-17 00:51:00,0,0,2024-06-17,Night,1,3397.02,3397.02,0.0,0,0,0.3743208779386811,0,0.34217513289776874,0,0.0596152856764234,0,0
TX108777,user_3409,Send Money,2904.63,Nairobi,Android,Telkom Kenya,individual,0,1,0,2024-06-17 00:53:00,0,0,2024-06-17,Night,2,3827.985,7655.97,-923.355,1,0,0.4536775022472555,0,0.2397756809585573,0,0.030058928277038967,0,0
TX101982,user_9080,Withdraw Cash,4759.17,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-17 00:54:00,0,0,2024-06-17,Night,4,3383.65,13534.6,1375.52,0,0,0.3069841735059997,0,0.2423657668308038,0,0.0688080100904223,0,0
TX104706,user_9111,Send Money,987.93,Nyeri,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-17 00:57:00,0,0,2024-06-17,Night,2,3871.04,7742.08,-2883.11,1,0,0.49722318320745856,0,0.27996508736138354,0,0.04710480454323675,0,0
TX105712,user_9959,Pay Bill,1249.92,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 00:59:00,0,0,2024-06-17,Night,2,2473.67,4947.34,-1223.75,0,0,0.16672787965544958,0,0.25709407934997797,0,0.024504139661772496,0,0
TX100323,user_3368,Lipa Na M-Pesa,1088.01,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 01:06:00,1,0,2024-06-17,Night,4,2518.25,10073.0,-1430.24,0,0,0.19804485610322536,0,0.2616228441794038,0,0.06301396896129581,0,0
TX101200,user_3983,Pay Bill,1173.81,Thika,Ios,Telkom Kenya,individual,1,0,0,2024-06-17 01:07:00,1,0,2024-06-17,Night,2,1220.515,2441.03,-46.70499999999993,1,0,0.4123902679702362,0,0.350040220763034,0,0.038018006507777806,0,0
TX106420,user_3147,Pay Bill,3801.53,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-17 01:07:00,1,0,2024-06-17,Night,1,3801.53,3801.53,0.0,0,0,0.1563910953944623,0,0.28998215663585425,0,0.03674934523073024,0,0
TX106318,user_7704,Withdraw Cash,2210.18,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-17 01:15:00,1,0,2024-06-17,Night,5,4186.316000000001,20931.58,-1976.1360000000009,0,0,0.30559973681536146,0,0.30083599408586,0,0.07242648805400641,0,0
TX102238,user_9616,Send Money,1503.0,Garissa,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-17 01:17:00,1,0,2024-06-17,Night,2,7133.285,14266.57,-5630.285,0,0,0.48459762929639477,0,0.34299873420390986,0,0.11307500106585001,0,0
TX104945,user_1220,Buy Airtime,673.43,Mombasa,Ios,Telkom Kenya,individual,0,1,0,2024-06-17 01:17:00,1,0,2024-06-17,Night,1,673.43,673.43,0.0,1,0,0.5740079944012711,0,0.3781367911016858,0,0.03447463445751842,0,0
TX102294,user_1007,Buy Airtime,6290.01,Mombasa,Android,Airtel,individual,0,0,0,2024-06-17 01:17:00,1,0,2024-06-17,Night,2,3792.095,7584.19,2497.915,0,0,0.19924624103983923,0,0.2656246672371674,0,0.04202909829445646,0,0
TX107756,user_5365,Lipa Na M-Pesa,2113.57,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-17 01:18:00,1,0,2024-06-17,Night,1,2113.57,2113.57,0.0,0,0,0.08554091245723222,0,0.31346381092159004,0,0.02414639707628093,0,0
TX109993,user_1918,Pay Bill,2657.46,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-17 01:20:00,1,0,2024-06-17,Night,3,4103.106666666667,12309.32,-1445.6466666666663,0,0,0.14914156990832514,0,0.1765266931747149,0,0.03616490846637978,0,0
TX100201,user_9680,Pay Bill,19207.99,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:23:00,1,0,2024-06-17,Night,4,8777.737500000001,35110.950000000004,10430.2525,0,1,0.6291824839034147,0,0.37814276654226014,0,0.19267007466892122,1,0
TX106234,user_3251,Send Money,385.77,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-17 01:26:00,1,0,2024-06-17,Night,2,1125.245,2250.49,-739.4749999999999,0,0,0.18505491290321835,0,0.29033030939816634,0,0.02802047252354144,0,0
TX107281,user_3763,Pay Bill,1598.95,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-17 01:34:00,1,0,2024-06-17,Night,3,2100.01,6300.03,-501.0599999999997,0,0,0.19930917600685089,0,0.23053457163879576,0,0.029765937647040133,0,0
TX109799,user_4939,Withdraw Cash,2795.72,Garissa,Android,Safaricom,individual,0,0,0,2024-06-17 01:35:00,1,0,2024-06-17,Night,2,3109.745,6219.49,-314.0250000000001,0,0,0.12993880915875175,0,0.21775882599399957,0,0.02469452709952734,0,0
TX107846,user_1179,Pay Bill,222.19,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:46:00,1,0,2024-06-17,Night,1,222.19,222.19,0.0,0,0,0.19825406944968713,0,0.36293024238474597,0,0.03347896340404132,0,0
TX104961,user_6753,Buy Airtime,366.93,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-17 01:47:00,1,0,2024-06-17,Night,1,366.93,366.93,0.0,0,0,0.1768770688052679,0,0.3707147224468453,0,0.0336003032840969,0,0
TX100716,user_3878,Pay Bill,591.26,Machakos,Android,Telkom Kenya,individual,0,0,1,2024-06-17 01:47:00,1,0,2024-06-17,Night,1,591.26,591.26,0.0,1,0,0.4454836384166419,0,0.37822535430747123,1,0.04362505815144165,0,0
TX105686,user_7964,Pay Bill,4572.41,Mombasa,Android,Airtel,individual,0,0,0,2024-06-17 01:54:00,1,0,2024-06-17,Night,1,4572.41,4572.41,0.0,0,0,0.200865373251058,0,0.29327476289110915,0,0.045103044121018745,0,0
TX100917,user_6959,Send Money,1366.02,Garissa,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-17 01:55:00,1,0,2024-06-17,Night,2,2760.035,5520.07,-1394.015,0,0,0.3527099473064895,0,0.264209133621165,0,0.05884978443242903,0,0
TX103283,user_8256,Send Money,8523.96,Meru,Ios,Safaricom,individual,0,0,0,2024-06-17 02:00:00,2,0,2024-06-17,Night,1,8523.96,8523.96,0.0,0,0,0.2782822914823769,0,0.31846189386000007,0,0.05762436762330202,0,0
TX106128,user_8170,Buy Airtime,1918.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-17 02:05:00,2,0,2024-06-17,Night,2,1123.0,2246.0,795.6600000000001,0,0,0.10378120467430992,0,0.2689696052353861,0,0.03072070030135669,0,0
TX108127,user_3982,Lipa Na M-Pesa,236.62,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-17 02:06:00,2,0,2024-06-17,Night,1,236.62,236.62,0.0,0,0,0.16995720670408032,0,0.3511251259492356,0,0.04327034936036627,0,0
TX101030,user_7150,Lipa Na M-Pesa,3864.29,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 02:13:00,2,0,2024-06-17,Night,2,2703.78,5407.56,1160.5100000000002,0,0,0.12172552597892466,0,0.22302554075424677,0,0.025662406581153478,0,0
TX104974,user_1515,Send Money,1006.61,Nyeri,Ios,Airtel,agent,0,0,0,2024-06-17 02:18:00,2,0,2024-06-17,Night,1,1006.61,1006.61,0.0,0,0,0.366654036432046,0,0.3490006630219135,0,0.0571916576565807,0,0
TX106240,user_7016,Deposit Cash,2246.36,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-17 02:22:00,2,0,2024-06-17,Night,2,1389.8000000000002,2779.6000000000004,856.56,0,0,0.12417213925676963,0,0.26195467137518164,0,0.023702303377060422,0,0
TX108582,user_2198,Lipa Na M-Pesa,274.89,Thika,Ios,Safaricom,individual,0,0,0,2024-06-17 02:26:00,2,0,2024-06-17,Night,2,327.305,654.61,-52.41500000000002,0,0,0.11444786218300594,0,0.3134306685955675,0,0.02709224905967696,0,0
TX100717,user_5143,Withdraw Cash,4687.76,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-17 02:35:00,2,0,2024-06-17,Night,2,3900.075,7800.15,787.6850000000004,0,0,0.09641534233851624,0,0.1888565306944181,0,0.034364046646412495,0,0
TX105383,user_1924,Buy Airtime,213.42,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-17 02:37:00,2,0,2024-06-17,Night,3,4274.13,12822.39,-4060.71,0,0,0.22600730507618028,0,0.2709088123442686,0,0.058199388105152725,0,0
TX108971,user_5549,Buy Airtime,3899.44,Nyeri,Android,Airtel,individual,0,0,0,2024-06-17 02:45:00,2,0,2024-06-17,Night,1,3899.44,3899.44,0.0,0,0,0.10847788292735723,0,0.27996359923824143,0,0.02660848199807109,0,0
TX106537,user_6791,Withdraw Cash,1713.93,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-17 02:46:00,2,0,2024-06-17,Night,4,2415.8675000000003,9663.47,-701.9375000000002,0,0,0.14468319412788802,0,0.2412319127421179,0,0.0776339254929555,0,0
TX107977,user_9831,Lipa Na M-Pesa,2435.85,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-17 02:48:00,2,0,2024-06-17,Night,2,1263.115,2526.23,1172.735,0,0,0.08512968049843696,0,0.27518261782665754,0,0.026684541236935262,0,0
TX104104,user_4970,Buy Airtime,508.84,Thika,Feature Phone,Safaricom,individual,0,0,1,2024-06-17 02:50:00,2,0,2024-06-17,Night,4,3551.875,14207.5,-3043.035,1,0,0.4338295727322804,0,0.2739394912619134,0,0.1026872685112881,0,0
TX101512,user_9946,Send Money,4768.91,Machakos,Ios,Airtel,individual,0,0,0,2024-06-17 02:51:00,2,0,2024-06-17,Night,1,4768.91,4768.91,0.0,0,0,0.15188179900795903,0,0.2880946205173084,0,0.03647910071869993,0,0
TX106713,user_6822,Pay Bill,4543.24,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-17 02:51:00,2,0,2024-06-17,Night,1,4543.24,4543.24,0.0,0,0,0.15773655010624735,0,0.2746660022367604,0,0.031873435912429596,0,0
TX103669,user_6944,Pay Bill,729.0,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 02:51:00,2,0,2024-06-17,Night,3,1874.4333333333332,5623.3,-1145.4333333333334,0,0,0.2038436414546136,0,0.23310938452782987,0,0.05083913348490019,0,0
TX106794,user_9420,Withdraw Cash,2582.14,Kisumu,Ios,Airtel,individual,0,1,0,2024-06-17 02:53:00,2,0,2024-06-17,Night,1,2582.14,2582.14,0.0,1,0,0.4388505493607308,0,0.31227238166466154,0,0.026490774251554283,0,0
TX100138,user_8392,Deposit Cash,873.2,Garissa,Ios,Telkom Kenya,agent,0,0,0,2024-06-17 02:54:00,2,0,2024-06-17,Night,3,3709.8766666666666,11129.63,-2836.6766666666663,0,0,0.44108792684266257,0,0.256134252403532,0,0.07449028856790771,0,0
TX101293,user_4020,Withdraw Cash,416.84,Nairobi,Ios,Airtel,agent,0,0,0,2024-06-17 02:59:00,2,0,2024-06-17,Night,3,6498.166666666667,19494.5,-6081.326666666667,0,0,0.5809799607139386,0,0.3378906154645465,0,0.12276384035521959,0,0
TX101399,user_2607,Send Money,2367.1,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-17 03:02:00,3,0,2024-06-17,Night,1,2367.1,2367.1,0.0,1,0,0.41662292741040696,0,0.3007540026154741,0,0.021083375894490226,0,0
TX109917,user_3293,Withdraw Cash,6634.69,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 03:07:00,3,0,2024-06-17,Night,2,3837.4,7674.799999999999,2797.29,0,0,0.1630432503401226,0,0.2506040117786129,0,0.05545651437277931,0,0
TX106966,user_6534,Withdraw Cash,7794.81,Mombasa,Android,Airtel,individual,0,0,0,2024-06-17 03:16:00,3,0,2024-06-17,Night,2,4722.955,9445.91,3071.8550000000005,0,0,0.2218595072448749,0,0.2448372467491637,0,0.051932896469684006,0,0
TX101809,user_5443,Withdraw Cash,1791.13,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-17 03:18:00,3,0,2024-06-17,Night,3,1064.5433333333333,3193.63,726.5866666666668,0,0,0.1549089141683417,0,0.2510255180298653,0,0.039246532924279244,0,0
TX108937,user_5262,Send Money,1405.05,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 03:24:00,3,0,2024-06-17,Night,2,1087.125,2174.25,317.92499999999995,0,0,0.12665339030694733,0,0.24984440248210593,0,0.020055695770216608,0,0
TX108334,user_5784,Withdraw Cash,5606.7,Eldoret,Android,Airtel,individual,0,0,0,2024-06-17 03:42:00,3,0,2024-06-17,Night,5,2902.828,14514.14,2703.872,0,0,0.3090756719296513,0,0.2910583117378611,0,0.09363266281449105,0,0
TX105107,user_6806,Withdraw Cash,3750.47,Thika,Android,Safaricom,individual,0,0,0,2024-06-17 03:44:00,3,0,2024-06-17,Night,4,2725.75,10903.0,1024.7199999999998,0,0,0.16652234434152208,0,0.19832380134087627,0,0.0544999211867841,0,0
TX100033,user_2528,Send Money,1682.23,Thika,Android,Airtel,agent,0,0,0,2024-06-17 03:47:00,3,0,2024-06-17,Night,1,1682.23,1682.23,0.0,0,0,0.36904873890031475,0,0.3206651793065583,0,0.05891953549224431,0,0
TX107978,user_5537,Deposit Cash,3414.36,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-17 03:54:00,3,0,2024-06-17,Night,2,2171.1800000000003,4342.360000000001,1243.1799999999998,0,0,0.1366239851844248,0,0.2358977189517906,0,0.03116303393694395,0,0
TX107709,user_6310,Pay Bill,787.93,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 03:59:00,3,0,2024-06-17,Night,2,447.4,894.8,340.53,0,0,0.17334101294165405,0,0.2758639060988791,0,0.025581799178742287,0,0
TX108915,user_2660,Deposit Cash,1830.87,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-17 04:02:00,4,0,2024-06-17,Night,2,2348.0950000000003,4696.1900000000005,-517.2250000000004,0,0,0.05827793735477742,0,0.19236871634897668,0,0.01996337887394933,0,0
TX106228,user_5760,Send Money,313.87,Nairobi,Ios,Telkom Kenya,individual,0,0,1,2024-06-17 04:07:00,4,0,2024-06-17,Night,3,2782.83,8348.49,-2468.96,1,0,0.46204406030072,0,0.2193979880216591,0,0.040579476058039014,0,0
TX108510,user_2960,Send Money,5555.33,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-17 04:12:00,4,0,2024-06-17,Night,4,3934.8475,15739.39,1620.4825,0,0,0.2013315878207401,0,0.14432129599526825,0,0.05864520125058108,0,0
