,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,"time_of_day(morning, afternoon, evening, night)",is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
8120,TX108120,user_1565,Deposit Cash,1206.38,Nakuru,Feature Phone,Safaricom,agent,,0,0,0,6/1/2024 21:17
8121,TX108121,user_7005,Send Money,6390.38,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/17/2024 10:46
8122,TX108122,user_8226,Deposit Cash,2585.6,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/27/2024 15:40
8123,TX108123,user_6890,Lipa na M-Pesa,2814.56,Machakos,iOS,Airtel,individual,,0,0,0,6/26/2024 21:09
8124,TX108124,user_5311,Lipa na M-Pesa,7440.68,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/2/2024 17:26
8125,TX108125,user_8736,Withdraw Cash,8862.75,Thika,iOS,Airtel,individual,,0,0,0,6/22/2024 19:43
8126,TX108126,user_9848,Deposit Cash,6084.31,Thika,Android,Airtel,agent,,0,0,0,6/16/2024 11:09
8127,TX108127,user_3982,Lipa na M-Pesa,236.62,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/17/2024 2:06
8128,TX108128,user_7083,Deposit Cash,2051.37,Eldoret,Android,Airtel,individual,,0,0,0,6/11/2024 10:34
8129,TX108129,user_1556,Send Money,1472.01,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/5/2024 19:11
8130,TX108130,user_4019,Withdraw Cash,840.63,Meru,iOS,Telkom Kenya,agent,,0,0,0,6/24/2024 2:23
8131,TX108131,user_3580,Pay Bill,8387.36,Nairobi,iOS,Safaricom,individual,,0,0,0,6/4/2024 8:21
8132,TX108132,user_9146,Buy Airtime,7727.66,Nairobi,iOS,Airtel,agent,,0,0,0,6/16/2024 2:40
8133,TX108133,user_9243,Buy Airtime,2191.16,Mombasa,Feature Phone,Airtel,individual,,0,1,0,6/22/2024 10:30
8134,TX108134,user_5019,Withdraw Cash,505.81,Eldoret,iOS,Safaricom,agent,,0,0,0,6/4/2024 1:02
8135,TX108135,user_4138,Deposit Cash,47.1,Thika,Android,Safaricom,individual,,0,0,0,6/20/2024 1:14
8136,TX108136,user_1671,Deposit Cash,2019.8,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 19:33
8137,TX108137,user_1777,Deposit Cash,142.71,Thika,Feature Phone,Airtel,individual,,0,0,0,6/19/2024 17:48
8138,TX108138,user_5927,Pay Bill,3291.65,Mombasa,Android,Airtel,agent,,0,0,0,6/25/2024 7:35
8139,TX108139,user_4022,Buy Airtime,3281.38,Nyeri,Android,Airtel,individual,,0,0,0,6/12/2024 19:37
8140,TX108140,user_2860,Withdraw Cash,8022.12,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 16:21
8141,TX108141,user_4139,Deposit Cash,737.74,Garissa,Android,Airtel,individual,,0,0,0,6/9/2024 7:40
8142,TX108142,user_2074,Lipa na M-Pesa,1624.88,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/12/2024 0:26
8143,TX108143,user_7763,Send Money,6870.05,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/3/2024 22:58
8144,TX108144,user_2986,Pay Bill,2250.56,Eldoret,iOS,Safaricom,individual,,0,0,0,6/2/2024 17:07
8145,TX108145,user_7327,Deposit Cash,215.53,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/6/2024 16:01
8146,TX108146,user_2046,Buy Airtime,410.95,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/17/2024 23:52
8147,TX108147,user_3176,Send Money,5876.78,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/28/2024 19:19
8148,TX108148,user_3338,Withdraw Cash,4764.89,Nyeri,iOS,Safaricom,individual,,0,0,0,6/22/2024 15:25
8149,TX108149,user_1500,Deposit Cash,7302.82,Nyeri,Feature Phone,Airtel,individual,,1,0,0,6/19/2024 11:47
8150,TX108150,user_3233,Buy Airtime,442.89,Machakos,Android,Telkom Kenya,individual,,0,0,1,6/23/2024 18:23
8151,TX108151,user_5608,Send Money,5000.99,Nairobi,iOS,Airtel,individual,,0,0,0,6/24/2024 0:57
8152,TX108152,user_8234,Lipa na M-Pesa,3725.8,Mombasa,Feature Phone,Telkom Kenya,individual,,0,1,0,6/22/2024 17:19
8153,TX108153,user_8972,Pay Bill,925.22,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/18/2024 9:32
8154,TX108154,user_7610,Withdraw Cash,12760.96,Kisumu,iOS,Telkom Kenya,individual,,0,1,0,6/20/2024 16:02
8155,TX108155,user_1600,Buy Airtime,2956.78,Mombasa,Android,Telkom Kenya,agent,,0,0,0,6/14/2024 12:08
8156,TX108156,user_5284,Lipa na M-Pesa,8308.46,Nairobi,Android,Telkom Kenya,agent,,0,0,0,6/26/2024 0:37
8157,TX108157,user_5483,Pay Bill,6858.8,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 9:53
8158,TX108158,user_6901,Pay Bill,1418.04,Thika,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 16:40
8159,TX108159,user_7129,Lipa na M-Pesa,2687.22,Garissa,Android,Safaricom,individual,,0,0,0,6/19/2024 14:58
8160,TX108160,user_2754,Buy Airtime,1975.83,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/26/2024 1:50
8161,TX108161,user_3464,Pay Bill,4321.45,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/21/2024 16:28
8162,TX108162,user_5482,Withdraw Cash,3103.92,Mombasa,Android,Telkom Kenya,individual,,0,0,0,6/11/2024 3:30
8163,TX108163,user_8400,Send Money,5377.53,Garissa,Android,Safaricom,individual,,0,0,0,6/14/2024 6:48
8164,TX108164,user_7806,Withdraw Cash,41.38,Mombasa,Android,Safaricom,individual,,0,0,0,6/13/2024 22:47
8165,TX108165,user_9643,Deposit Cash,4074.31,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/4/2024 13:54
8166,TX108166,user_8396,Pay Bill,1345.01,Thika,iOS,Telkom Kenya,individual,,0,0,0,6/2/2024 3:31
8167,TX108167,user_8338,Send Money,888.61,Thika,iOS,Telkom Kenya,individual,,0,0,0,6/25/2024 7:29
8168,TX108168,user_6241,Lipa na M-Pesa,5654.82,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/28/2024 21:55
8169,TX108169,user_8394,Send Money,327.09,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/27/2024 14:58
8170,TX108170,user_7437,Send Money,907.78,Nakuru,iOS,Safaricom,individual,,0,0,0,6/1/2024 20:00
8171,TX108171,user_5695,Send Money,797.38,Meru,iOS,Safaricom,individual,,0,0,0,6/26/2024 8:47
8172,TX108172,user_3588,Pay Bill,1905.49,Nairobi,Android,Airtel,individual,,0,0,0,6/26/2024 12:12
8173,TX108173,user_2782,Deposit Cash,1361.87,Eldoret,Android,Safaricom,agent,,0,0,0,6/7/2024 13:47
8174,TX108174,user_6947,Deposit Cash,4461.24,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/15/2024 18:07
8175,TX108175,user_7594,Buy Airtime,4206.56,Meru,iOS,Safaricom,individual,,0,0,0,6/27/2024 8:52
8176,TX108176,user_4520,Deposit Cash,1378.09,Nakuru,Android,Airtel,individual,,0,0,0,6/27/2024 8:43
8177,TX108177,user_4218,Pay Bill,2010.55,Machakos,Android,Airtel,individual,,0,0,0,6/24/2024 4:36
8178,TX108178,user_4757,Buy Airtime,815.77,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/13/2024 20:48
8179,TX108179,user_5016,Lipa na M-Pesa,3889.19,Kisumu,Android,Telkom Kenya,agent,,0,0,0,6/8/2024 10:27
8180,TX108180,user_3837,Lipa na M-Pesa,1765.92,Nairobi,Android,Safaricom,individual,,0,0,0,6/27/2024 2:31
8181,TX108181,user_7000,Lipa na M-Pesa,498.81,Thika,Android,Safaricom,individual,,0,0,0,6/19/2024 20:18
8182,TX108182,user_8034,Lipa na M-Pesa,476.43,Meru,Android,Telkom Kenya,agent,,0,0,0,6/7/2024 19:33
8183,TX108183,user_8309,Lipa na M-Pesa,1361.78,Nairobi,Android,Safaricom,individual,,0,0,0,6/13/2024 9:27
8184,TX108184,user_5239,Withdraw Cash,4814.78,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/19/2024 10:58
8185,TX108185,user_5428,Pay Bill,90.42,Kisumu,Android,Airtel,agent,,0,1,1,6/2/2024 4:13
8186,TX108186,user_5150,Buy Airtime,1043.36,Nakuru,iOS,Safaricom,individual,,0,0,0,6/29/2024 0:13
8187,TX108187,user_2446,Lipa na M-Pesa,620.61,Nakuru,Android,Telkom Kenya,individual,,0,0,1,6/24/2024 6:35
8188,TX108188,user_7468,Withdraw Cash,10970.7,Mombasa,Android,Airtel,individual,,0,0,0,6/26/2024 22:02
8189,TX108189,user_6790,Deposit Cash,4276.07,Kisumu,iOS,Airtel,individual,,0,0,0,6/3/2024 1:56
8190,TX108190,user_5175,Withdraw Cash,929.5,Nyeri,iOS,Telkom Kenya,individual,,0,0,1,6/1/2024 2:06
8191,TX108191,user_6080,Withdraw Cash,813.8,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/26/2024 23:13
8192,TX108192,user_1864,Pay Bill,6832.5,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/28/2024 18:44
8193,TX108193,user_7860,Lipa na M-Pesa,738.5,Mombasa,iOS,Safaricom,individual,,0,0,0,6/4/2024 22:54
8194,TX108194,user_9663,Withdraw Cash,20401.76,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/5/2024 17:02
8195,TX108195,user_7217,Withdraw Cash,1160.98,Thika,Android,Airtel,individual,,0,0,0,6/3/2024 21:45
8196,TX108196,user_6672,Lipa na M-Pesa,308.36,Eldoret,Android,Safaricom,agent,,0,0,1,6/19/2024 1:06
8197,TX108197,user_2502,Pay Bill,4109.79,Garissa,iOS,Airtel,individual,,0,0,0,6/2/2024 21:06
8198,TX108198,user_5684,Withdraw Cash,3292.43,Thika,iOS,Telkom Kenya,agent,,0,0,0,6/23/2024 9:00
8199,TX108199,user_2410,Buy Airtime,30221.3,Nyeri,Feature Phone,Safaricom,individual,,0,0,1,6/12/2024 12:45
8200,TX108200,user_4770,Send Money,5669.72,Thika,Android,Safaricom,individual,,0,0,0,6/18/2024 1:01
8201,TX108201,user_5659,Deposit Cash,1960.28,Mombasa,iOS,Airtel,individual,,0,0,0,6/14/2024 22:32
8202,TX108202,user_5001,Send Money,3951.15,Kisumu,iOS,Airtel,individual,,0,0,0,6/28/2024 3:48
8203,TX108203,user_4483,Send Money,5960.23,Nyeri,iOS,Safaricom,individual,,0,1,0,6/17/2024 11:20
8204,TX108204,user_5562,Pay Bill,2523.44,Garissa,Feature Phone,Safaricom,individual,,0,1,0,6/3/2024 23:45
8205,TX108205,user_1598,Withdraw Cash,1115.28,Thika,Android,Safaricom,agent,,0,0,0,6/1/2024 22:35
8206,TX108206,user_4041,Send Money,825.5,Nakuru,iOS,Telkom Kenya,individual,,0,0,0,6/28/2024 23:39
8207,TX108207,user_9160,Send Money,1224.85,Kisumu,iOS,Safaricom,individual,,0,0,0,6/13/2024 2:53
8208,TX108208,user_7391,Deposit Cash,6595.15,Eldoret,iOS,Safaricom,individual,,0,0,0,6/29/2024 14:37
8209,TX108209,user_8287,Lipa na M-Pesa,1675.57,Nairobi,Android,Airtel,agent,,0,1,0,6/12/2024 15:31
8210,TX108210,user_1066,Withdraw Cash,1182.31,Nakuru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/7/2024 17:16
8211,TX108211,user_9123,Withdraw Cash,5737.61,Garissa,Feature Phone,Airtel,individual,,0,1,0,6/10/2024 3:21
8212,TX108212,user_3750,Deposit Cash,113.54,Mombasa,Android,Safaricom,individual,,0,0,0,6/22/2024 12:53
8213,TX108213,user_9661,Lipa na M-Pesa,3154.55,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/25/2024 15:38
8214,TX108214,user_7806,Withdraw Cash,7239.94,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/27/2024 4:08
8215,TX108215,user_7429,Buy Airtime,1847.21,Thika,iOS,Telkom Kenya,individual,,0,0,0,6/8/2024 13:07
8216,TX108216,user_9123,Deposit Cash,1098.22,Meru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/14/2024 6:23
8217,TX108217,user_2631,Pay Bill,2368.45,Kisumu,iOS,Telkom Kenya,agent,,0,0,0,6/11/2024 15:36
8218,TX108218,user_7452,Lipa na M-Pesa,4423.99,Mombasa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/13/2024 5:12
8219,TX108219,user_1774,Deposit Cash,2544.23,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/7/2024 23:23
8220,TX108220,user_7107,Send Money,26.84,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/14/2024 16:28
8221,TX108221,user_8804,Withdraw Cash,285.47,Garissa,Android,Airtel,agent,,0,0,0,6/1/2024 16:56
8222,TX108222,user_5019,Buy Airtime,4472.02,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/16/2024 4:33
8223,TX108223,user_1929,Buy Airtime,1787.61,Meru,iOS,Safaricom,individual,,0,0,0,6/5/2024 3:30
8224,TX108224,user_4012,Pay Bill,5376.26,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/13/2024 6:55
8225,TX108225,user_6024,Deposit Cash,3669.28,Meru,Android,Telkom Kenya,individual,,0,0,0,6/29/2024 8:48
8226,TX108226,user_7264,Buy Airtime,3048.91,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 19:57
8227,TX108227,user_8973,Deposit Cash,8107.51,Machakos,iOS,Safaricom,individual,,0,0,0,6/14/2024 12:07
8228,TX108228,user_5729,Withdraw Cash,75.43,Garissa,iOS,Safaricom,individual,,0,0,0,6/2/2024 9:44
8229,TX108229,user_8961,Withdraw Cash,589.61,Meru,Android,Airtel,individual,,0,0,0,6/28/2024 6:43
8230,TX108230,user_3819,Buy Airtime,3427.08,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/29/2024 8:38
8231,TX108231,user_7655,Withdraw Cash,238.33,Nyeri,Android,Telkom Kenya,individual,,0,1,0,6/21/2024 2:49
8232,TX108232,user_2184,Deposit Cash,3624.44,Garissa,Android,Airtel,agent,,0,0,0,6/15/2024 9:39
8233,TX108233,user_9480,Withdraw Cash,14499.67,Kisumu,Feature Phone,Telkom Kenya,agent,,0,0,0,6/10/2024 0:42
8234,TX108234,user_7343,Send Money,7386.33,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/1/2024 21:17
8235,TX108235,user_1527,Deposit Cash,3128.43,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,1,6/17/2024 18:33
8236,TX108236,user_1916,Lipa na M-Pesa,7854.34,Thika,iOS,Airtel,agent,,0,0,0,6/6/2024 16:58
8237,TX108237,user_4574,Withdraw Cash,432.61,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/10/2024 6:34
8238,TX108238,user_4319,Withdraw Cash,2122.43,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,1,6/19/2024 19:24
8239,TX108239,user_2406,Deposit Cash,1959.3,Mombasa,Android,Airtel,individual,,0,0,0,6/29/2024 18:04
8240,TX108240,user_2241,Pay Bill,1435.52,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/9/2024 14:32
8241,TX108241,user_6206,Lipa na M-Pesa,0.7,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/21/2024 6:46
8242,TX108242,user_8249,Lipa na M-Pesa,7758.36,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/23/2024 7:24
8243,TX108243,user_4133,Lipa na M-Pesa,5263.15,Eldoret,iOS,Airtel,individual,,0,0,0,6/28/2024 17:47
8244,TX108244,user_1798,Buy Airtime,3703.07,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/17/2024 23:44
8245,TX108245,user_2523,Send Money,483.26,Meru,Android,Airtel,individual,,0,0,0,6/15/2024 1:01
8246,TX108246,user_8209,Send Money,1663.01,Thika,iOS,Telkom Kenya,agent,,0,0,0,6/3/2024 2:43
8247,TX108247,user_5928,Pay Bill,9034.67,Machakos,iOS,Safaricom,individual,,0,0,0,6/4/2024 19:42
8248,TX108248,user_3888,Lipa na M-Pesa,3358.38,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/9/2024 13:11
8249,TX108249,user_3690,Lipa na M-Pesa,3236.99,Eldoret,iOS,Airtel,individual,,0,0,0,6/4/2024 4:44
8250,TX108250,user_5091,Withdraw Cash,8551.56,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/6/2024 6:34
8251,TX108251,user_8282,Deposit Cash,2872.11,Thika,iOS,Airtel,agent,,0,0,0,6/4/2024 17:03
8252,TX108252,user_7249,Buy Airtime,3186.28,Eldoret,iOS,Telkom Kenya,individual,,0,1,0,6/26/2024 3:37
8253,TX108253,user_1690,Buy Airtime,1484.75,Nakuru,iOS,Airtel,individual,,0,0,0,6/18/2024 3:45
8254,TX108254,user_9719,Pay Bill,1625.14,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/16/2024 13:46
8255,TX108255,user_2495,Send Money,4049.89,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 13:57
8256,TX108256,user_1892,Lipa na M-Pesa,1352.06,Eldoret,Android,Safaricom,individual,,0,0,0,6/11/2024 18:31
8257,TX108257,user_9578,Deposit Cash,2866.34,Thika,Android,Safaricom,individual,,0,0,0,6/14/2024 22:53
8258,TX108258,user_6873,Pay Bill,1145.86,Garissa,iOS,Airtel,individual,,0,0,0,6/16/2024 18:32
8259,TX108259,user_5503,Buy Airtime,635.85,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/19/2024 6:57
8260,TX108260,user_1897,Buy Airtime,2120.56,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/7/2024 5:21
8261,TX108261,user_1710,Buy Airtime,858.17,Meru,iOS,Safaricom,individual,,0,0,0,6/3/2024 2:00
8262,TX108262,user_4695,Lipa na M-Pesa,8006.74,Machakos,Android,Safaricom,agent,,0,1,0,6/17/2024 7:23
8263,TX108263,user_3686,Lipa na M-Pesa,1266.47,Eldoret,Android,Safaricom,individual,,0,0,0,6/28/2024 22:10
8264,TX108264,user_8188,Lipa na M-Pesa,3184.36,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/7/2024 9:37
8265,TX108265,user_6778,Withdraw Cash,1070.18,Meru,Android,Telkom Kenya,agent,,0,0,0,6/26/2024 13:14
8266,TX108266,user_8768,Send Money,1044.51,Nakuru,Android,Telkom Kenya,individual,,0,0,1,6/20/2024 23:28
8267,TX108267,user_6013,Buy Airtime,1511.17,Kisumu,iOS,Airtel,individual,,0,0,0,6/1/2024 18:26
8268,TX108268,user_5512,Buy Airtime,8664.06,Mombasa,Android,Airtel,individual,,0,0,1,6/22/2024 20:17
8269,TX108269,user_1415,Withdraw Cash,1738.64,Mombasa,iOS,Safaricom,individual,,0,0,0,6/6/2024 16:55
8270,TX108270,user_5180,Buy Airtime,6026.51,Nyeri,Android,Safaricom,agent,,0,0,0,6/26/2024 11:59
8271,TX108271,user_5262,Buy Airtime,769.2,Machakos,Feature Phone,Airtel,individual,,1,0,0,6/10/2024 12:25
8272,TX108272,user_3515,Lipa na M-Pesa,172.79,Thika,iOS,Airtel,individual,,1,0,0,6/4/2024 5:00
8273,TX108273,user_6640,Lipa na M-Pesa,5326.24,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/7/2024 6:47
8274,TX108274,user_7616,Send Money,2732.15,Nakuru,Feature Phone,Airtel,individual,,0,0,1,6/15/2024 15:50
8275,TX108275,user_1992,Buy Airtime,2452.19,Meru,Android,Safaricom,individual,,0,0,0,6/4/2024 20:35
8276,TX108276,user_5370,Pay Bill,1112.08,Nairobi,Android,Airtel,individual,,0,0,0,6/7/2024 20:43
8277,TX108277,user_2773,Buy Airtime,262.73,Machakos,Android,Airtel,individual,,0,0,0,6/8/2024 12:42
8278,TX108278,user_4561,Buy Airtime,2308.05,Kisumu,Android,Telkom Kenya,individual,,0,0,0,6/17/2024 12:03
8279,TX108279,user_4816,Send Money,7066.88,Nyeri,Android,Safaricom,individual,,0,0,0,6/19/2024 7:11
8280,TX108280,user_7633,Pay Bill,447.5,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/23/2024 17:46
8281,TX108281,user_2756,Buy Airtime,9266.2,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/1/2024 19:51
8282,TX108282,user_3373,Deposit Cash,1124.24,Nairobi,Android,Safaricom,individual,,0,0,0,6/25/2024 8:31
8283,TX108283,user_3576,Deposit Cash,2658.9,Nairobi,Android,Safaricom,individual,,0,0,0,6/27/2024 19:36
8284,TX108284,user_5184,Pay Bill,240.88,Thika,iOS,Airtel,individual,,0,0,0,6/10/2024 20:39
8285,TX108285,user_9899,Deposit Cash,1937.13,Eldoret,iOS,Airtel,individual,,0,0,0,6/28/2024 10:13
8286,TX108286,user_3397,Lipa na M-Pesa,470.95,Meru,Feature Phone,Safaricom,individual,,0,0,1,6/13/2024 7:46
8287,TX108287,user_6969,Lipa na M-Pesa,172.07,Eldoret,Feature Phone,Telkom Kenya,agent,,0,0,1,6/21/2024 15:49
8288,TX108288,user_5535,Pay Bill,11892.77,Nakuru,Feature Phone,Telkom Kenya,individual,,0,1,0,6/23/2024 3:42
8289,TX108289,user_7883,Buy Airtime,4583.89,Kisumu,Android,Safaricom,individual,,0,0,0,6/15/2024 11:11
8290,TX108290,user_9127,Pay Bill,4443.62,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/8/2024 8:45
8291,TX108291,user_1734,Deposit Cash,332.2,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/7/2024 10:45
8292,TX108292,user_1632,Pay Bill,9275.09,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/3/2024 8:45
8293,TX108293,user_5268,Deposit Cash,2218.57,Garissa,iOS,Airtel,individual,,0,0,0,6/9/2024 7:37
8294,TX108294,user_5099,Lipa na M-Pesa,6693.62,Meru,Feature Phone,Airtel,individual,,0,0,0,6/9/2024 9:41
8295,TX108295,user_3901,Pay Bill,44.38,Eldoret,Feature Phone,Safaricom,individual,,0,0,1,6/11/2024 6:38
8296,TX108296,user_2663,Withdraw Cash,1239.41,Mombasa,iOS,Telkom Kenya,individual,,0,0,0,6/29/2024 21:01
8297,TX108297,user_6591,Deposit Cash,19366.59,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/1/2024 22:39
8298,TX108298,user_4872,Withdraw Cash,1954.17,Machakos,Android,Safaricom,individual,,0,0,0,6/18/2024 20:20
8299,TX108299,user_2054,Lipa na M-Pesa,7677.85,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/9/2024 2:20
8300,TX108300,user_9572,Buy Airtime,1391.23,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/4/2024 0:55
8301,TX108301,user_4082,Deposit Cash,2607.97,Meru,iOS,Airtel,individual,,0,0,0,6/23/2024 13:05
8302,TX108302,user_9007,Buy Airtime,6739.78,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/25/2024 6:50
8303,TX108303,user_5261,Lipa na M-Pesa,3258.32,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,1,6/2/2024 14:53
8304,TX108304,user_3389,Buy Airtime,4520.89,Mombasa,iOS,Safaricom,individual,,0,0,0,6/27/2024 18:04
8305,TX108305,user_4553,Deposit Cash,909.48,Nakuru,Android,Airtel,individual,,0,0,1,6/18/2024 16:58
8306,TX108306,user_6138,Send Money,593.16,Nairobi,iOS,Telkom Kenya,agent,,0,0,1,6/6/2024 12:58
8307,TX108307,user_1544,Deposit Cash,916.17,Garissa,Android,Airtel,individual,,0,0,0,6/9/2024 7:48
8308,TX108308,user_4663,Deposit Cash,2377.69,Nyeri,Android,Safaricom,agent,,0,0,0,6/9/2024 19:59
8309,TX108309,user_3239,Withdraw Cash,5649.96,Kisumu,iOS,Safaricom,individual,,0,0,0,6/6/2024 16:59
8310,TX108310,user_4773,Send Money,1529.31,Thika,Feature Phone,Airtel,individual,,0,0,0,6/25/2024 23:56
8311,TX108311,user_3627,Send Money,2911.95,Nyeri,Android,Safaricom,individual,,1,0,0,6/25/2024 8:21
8312,TX108312,user_7618,Send Money,5718.28,Eldoret,iOS,Safaricom,individual,,0,1,0,6/4/2024 9:20
8313,TX108313,user_7780,Deposit Cash,954.9,Thika,Feature Phone,Airtel,individual,,0,0,1,6/12/2024 11:03
8314,TX108314,user_9015,Lipa na M-Pesa,7508.81,Kisumu,Feature Phone,Telkom Kenya,agent,,0,0,0,6/15/2024 15:16
8315,TX108315,user_4130,Send Money,10707.76,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 21:45
8316,TX108316,user_1096,Pay Bill,139.12,Garissa,iOS,Airtel,individual,,0,0,0,6/20/2024 19:10
8317,TX108317,user_4858,Buy Airtime,213.26,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/8/2024 6:38
8318,TX108318,user_3708,Lipa na M-Pesa,333.78,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/15/2024 12:36
8319,TX108319,user_6397,Pay Bill,5248.41,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/23/2024 11:09
8320,TX108320,user_7152,Deposit Cash,734.66,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/2/2024 14:10
8321,TX108321,user_1456,Deposit Cash,4527.31,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/14/2024 7:25
8322,TX108322,user_6914,Pay Bill,2037.35,Thika,iOS,Safaricom,agent,,0,1,0,6/1/2024 15:03
8323,TX108323,user_5368,Withdraw Cash,6333.06,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/15/2024 10:18
8324,TX108324,user_5088,Withdraw Cash,5786.05,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/3/2024 12:30
8325,TX108325,user_9399,Pay Bill,11236.66,Meru,Android,Airtel,individual,,0,0,0,6/9/2024 15:26
8326,TX108326,user_2937,Withdraw Cash,1011.73,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/15/2024 5:28
8327,TX108327,user_2146,Buy Airtime,911.32,Nyeri,Android,Airtel,individual,,0,0,1,6/13/2024 9:53
8328,TX108328,user_6152,Buy Airtime,112.05,Thika,Android,Safaricom,individual,,0,1,0,6/19/2024 13:47
8329,TX108329,user_5299,Deposit Cash,1849.18,Mombasa,Android,Telkom Kenya,individual,,0,0,1,6/12/2024 21:00
8330,TX108330,user_9118,Withdraw Cash,2150.58,Eldoret,iOS,Telkom Kenya,individual,,0,1,0,6/21/2024 2:57
8331,TX108331,user_9634,Send Money,11685.14,Eldoret,Android,Airtel,individual,,0,0,0,6/11/2024 11:34
8332,TX108332,user_8759,Pay Bill,6218.05,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/8/2024 17:24
8333,TX108333,user_8953,Buy Airtime,638.65,Nakuru,Android,Safaricom,individual,,0,0,0,6/28/2024 5:52
8334,TX108334,user_5784,Withdraw Cash,5606.7,Eldoret,Android,Airtel,individual,,0,0,0,6/17/2024 3:42
8335,TX108335,user_2461,Withdraw Cash,687.33,Machakos,Android,Airtel,individual,,0,0,0,6/19/2024 8:56
8336,TX108336,user_2159,Buy Airtime,283.34,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/9/2024 4:44
8337,TX108337,user_1386,Buy Airtime,6350.8,Mombasa,iOS,Airtel,individual,,0,0,0,6/15/2024 8:02
