transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day,user_transaction_count,user_avg_amount,user_total_amount,amount_dev_from_avg,risk_score,is_high_value
TX108381,user_6873,Lipa Na M-Pesa,2469.71,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 17:35:00,17,2,2024-06-19,Evening,3,3790.6633333333334,11371.99,-1320.9533333333334,0,0
TX108382,user_3284,Deposit Cash,222.12,Nairobi,Feature Phone,Safaricom,agent,0,0,0,2024-06-10 05:17:00,5,0,2024-06-10,Morning,2,1230.04,2460.08,-1007.92,0,0
TX108383,user_6052,Deposit Cash,586.16,Machakos,Android,Airtel,agent,0,0,0,2024-06-21 03:42:00,3,4,2024-06-21,Night,2,954.04,1908.08,-367.88,0,0
TX108384,user_8062,Withdraw Cash,867.47,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 05:27:00,5,2,2024-06-05,Morning,4,1936.6825,7746.73,-1069.2124999999999,0,0
TX108385,user_2589,Buy Airtime,5937.78,Meru,Ios,Telkom Kenya,individual,0,1,0,2024-06-22 14:39:00,14,5,2024-06-22,Afternoon,2,6321.57,12643.14,-383.78999999999996,1,0
TX108386,user_3520,Send Money,4632.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-29 15:49:00,15,5,2024-06-29,Afternoon,2,4283.305,8566.61,348.9549999999999,0,0
TX108387,user_5648,Withdraw Cash,751.84,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-05 14:13:00,14,2,2024-06-05,Afternoon,3,1731.7299999999998,5195.19,-979.8899999999998,0,0
TX108388,user_6729,Withdraw Cash,1133.99,Kisumu,Ios,Airtel,individual,0,0,1,2024-06-13 12:00:00,12,3,2024-06-13,Afternoon,1,1133.99,1133.99,0.0,1,0
TX108389,user_1694,Send Money,10104.82,Garissa,Android,Airtel,individual,0,0,0,2024-06-20 20:42:00,20,3,2024-06-20,Evening,1,10104.82,10104.82,0.0,0,0
TX108390,user_8807,Send Money,313.98,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-27 09:18:00,9,3,2024-06-27,Morning,1,313.98,313.98,0.0,1,0
TX108391,user_4683,Deposit Cash,2775.04,Garissa,Ios,Safaricom,agent,0,0,0,2024-06-23 04:00:00,4,6,2024-06-23,Night,3,1412.6166666666668,4237.85,1362.4233333333332,0,0
TX108392,user_7704,Deposit Cash,2583.56,Eldoret,Android,Safaricom,agent,0,0,1,2024-06-06 12:37:00,12,3,2024-06-06,Afternoon,5,4186.316000000001,20931.58,-1602.7560000000008,1,0
TX108393,user_8368,Pay Bill,4527.46,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 15:03:00,15,3,2024-06-13,Afternoon,4,2430.745,9722.98,2096.715,0,0
TX108394,user_2971,Lipa Na M-Pesa,1060.66,Nairobi,Ios,Safaricom,agent,0,0,0,2024-06-07 19:41:00,19,4,2024-06-07,Evening,1,1060.66,1060.66,0.0,0,0
TX108395,user_9055,Deposit Cash,9554.57,Nakuru,Ios,Safaricom,individual,0,0,1,2024-06-07 18:57:00,18,4,2024-06-07,Evening,4,3946.35,15785.4,5608.219999999999,1,0
TX108396,user_5218,Withdraw Cash,1850.17,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-01 19:35:00,19,5,2024-06-01,Evening,4,4293.6849999999995,17174.739999999998,-2443.5149999999994,0,0
TX108397,user_2868,Pay Bill,1177.68,Machakos,Ios,Safaricom,agent,0,0,0,2024-06-12 06:43:00,6,2,2024-06-12,Morning,3,2027.5033333333333,6082.51,-849.8233333333333,0,0
TX108398,user_2671,Pay Bill,1437.74,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-21 23:52:00,23,4,2024-06-21,Night,1,1437.74,1437.74,0.0,0,0
TX108399,user_2728,Withdraw Cash,1500.87,Mombasa,Ios,Airtel,individual,0,1,0,2024-06-17 07:11:00,7,0,2024-06-17,Morning,1,1500.87,1500.87,0.0,1,0
TX108400,user_8632,Deposit Cash,776.32,Nakuru,Android,Safaricom,agent,0,0,0,2024-06-05 11:12:00,11,2,2024-06-05,Morning,1,776.32,776.32,0.0,0,0
TX108401,user_7403,Withdraw Cash,9211.43,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-04 18:04:00,18,1,2024-06-04,Evening,1,9211.43,9211.43,0.0,0,0
TX108402,user_7092,Buy Airtime,672.77,Meru,Feature Phone,Airtel,agent,0,0,1,2024-06-25 15:39:00,15,1,2024-06-25,Afternoon,1,672.77,672.77,0.0,1,0
TX108403,user_3142,Deposit Cash,7504.53,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-09 00:27:00,0,6,2024-06-09,Night,1,7504.53,7504.53,0.0,0,0
TX108404,user_7184,Lipa Na M-Pesa,1816.76,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-15 07:44:00,7,5,2024-06-15,Morning,2,3040.545,6081.09,-1223.785,0,0
TX108405,user_7010,Withdraw Cash,1098.02,Thika,Android,Safaricom,individual,0,0,0,2024-06-23 09:08:00,9,6,2024-06-23,Morning,3,2837.5533333333333,8512.66,-1739.5333333333333,0,0
TX108406,user_1253,Deposit Cash,774.49,Meru,Android,Airtel,individual,0,0,0,2024-06-25 19:38:00,19,1,2024-06-25,Evening,1,774.49,774.49,0.0,0,0
TX108407,user_5102,Send Money,2456.54,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-28 09:29:00,9,4,2024-06-28,Morning,2,1307.705,2615.41,1148.835,0,0
TX108408,user_4542,Buy Airtime,3872.46,Nakuru,Android,Airtel,individual,0,0,0,2024-06-05 02:34:00,2,2,2024-06-05,Night,1,3872.46,3872.46,0.0,0,0
TX108409,user_3775,Lipa Na M-Pesa,7997.33,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-12 10:05:00,10,2,2024-06-12,Morning,4,3601.6575,14406.63,4395.672500000001,0,0
TX108410,user_8678,Deposit Cash,3698.93,Meru,Android,Airtel,agent,0,0,0,2024-06-23 00:05:00,0,6,2024-06-23,Night,3,5497.68,16493.04,-1798.7500000000005,0,0
TX108411,user_7212,Send Money,2313.48,Thika,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-04 16:20:00,16,1,2024-06-04,Afternoon,2,1599.255,3198.51,714.2249999999999,1,0
TX108412,user_5637,Deposit Cash,119.17,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-13 22:18:00,22,3,2024-06-13,Night,3,2214.523333333333,6643.57,-2095.353333333333,0,0
TX108413,user_7034,Send Money,8645.49,Thika,Ios,Airtel,agent,0,0,0,2024-06-03 22:56:00,22,0,2024-06-03,Night,3,5611.973333333332,16835.92,3033.5166666666673,0,0
TX108414,user_9457,Lipa Na M-Pesa,8142.97,Nakuru,Android,Airtel,individual,0,0,0,2024-06-11 05:54:00,5,1,2024-06-11,Morning,2,4522.43,9044.86,3620.54,0,0
TX108415,user_7476,Buy Airtime,1665.89,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-05 12:28:00,12,2,2024-06-05,Afternoon,2,2513.48,5026.96,-847.5899999999999,0,0
TX108416,user_4148,Send Money,103.13,Eldoret,Feature Phone,Airtel,agent,0,0,0,2024-06-15 13:54:00,13,5,2024-06-15,Afternoon,4,1001.5375000000001,4006.1500000000005,-898.4075000000001,0,0
TX108417,user_4359,Pay Bill,4626.62,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-11 07:39:00,7,1,2024-06-11,Morning,2,2662.4449999999997,5324.889999999999,1964.1750000000002,0,0
TX108418,user_2004,Lipa Na M-Pesa,5490.39,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-26 15:54:00,15,2,2024-06-26,Afternoon,1,5490.39,5490.39,0.0,0,0
TX108419,user_5717,Lipa Na M-Pesa,2736.66,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-06 03:20:00,3,3,2024-06-06,Night,2,2401.335,4802.67,335.3249999999998,0,0
TX108420,user_4271,Withdraw Cash,1804.7,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-05 08:05:00,8,2,2024-06-05,Morning,2,1334.705,2669.41,469.9950000000001,0,0
TX108421,user_1209,Buy Airtime,6666.45,Nakuru,Android,Airtel,individual,0,0,0,2024-06-20 01:01:00,1,3,2024-06-20,Night,2,4851.38,9702.76,1815.0699999999997,0,0
TX108422,user_6539,Pay Bill,748.41,Mombasa,Android,Airtel,individual,0,0,0,2024-06-19 06:40:00,6,2,2024-06-19,Morning,5,3343.3659999999995,16716.829999999998,-2594.9559999999997,0,0
TX108423,user_1153,Pay Bill,2026.6,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 10:48:00,10,6,2024-06-23,Morning,3,1732.2266666666667,5196.68,294.3733333333332,0,0
TX108424,user_4593,Withdraw Cash,86.77,Machakos,Android,Airtel,individual,0,0,0,2024-06-07 00:49:00,0,4,2024-06-07,Night,1,86.77,86.77,0.0,0,0
TX108425,user_9606,Send Money,626.99,Thika,Android,Airtel,individual,0,0,0,2024-06-05 23:21:00,23,2,2024-06-05,Night,1,626.99,626.99,0.0,0,0
TX108426,user_2284,Send Money,9895.77,Nyeri,Ios,Telkom Kenya,individual,0,0,0,2024-06-09 06:20:00,6,6,2024-06-09,Morning,1,9895.77,9895.77,0.0,0,0
TX108427,user_4148,Pay Bill,3020.32,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-22 23:50:00,23,5,2024-06-22,Night,4,1001.5375000000001,4006.1500000000005,2018.7825,0,0
TX108428,user_1768,Buy Airtime,5732.29,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-15 16:55:00,16,5,2024-06-15,Afternoon,3,4714.69,14144.07,1017.6000000000004,0,0
TX108429,user_6607,Send Money,2332.77,Machakos,Ios,Airtel,individual,0,0,0,2024-06-27 22:25:00,22,3,2024-06-27,Night,3,1612.9266666666665,4838.78,719.8433333333335,0,0
TX108430,user_4202,Lipa Na M-Pesa,6302.67,Garissa,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-28 16:33:00,16,4,2024-06-28,Afternoon,1,6302.67,6302.67,0.0,0,0
TX108431,user_3787,Deposit Cash,2709.87,Machakos,Android,Safaricom,individual,0,0,0,2024-06-25 13:22:00,13,1,2024-06-25,Afternoon,2,1719.83,3439.66,990.04,0,0
TX108432,user_3210,Withdraw Cash,15.92,Nyeri,Android,Airtel,individual,0,0,0,2024-06-27 14:03:00,14,3,2024-06-27,Afternoon,1,15.92,15.92,0.0,0,0
TX108433,user_8399,Buy Airtime,8048.53,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-03 01:37:00,1,0,2024-06-03,Night,3,4657.163333333333,13971.49,3391.366666666667,0,0
TX108434,user_7338,Send Money,562.92,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-01 23:19:00,23,5,2024-06-01,Night,2,972.685,1945.37,-409.765,0,0
TX108435,user_9733,Deposit Cash,2095.96,Thika,Feature Phone,Safaricom,agent,0,0,0,2024-06-04 05:13:00,5,1,2024-06-04,Morning,3,2348.79,7046.37,-252.82999999999993,0,0
TX108436,user_1358,Pay Bill,2266.43,Mombasa,Ios,Airtel,agent,0,0,0,2024-06-27 03:28:00,3,3,2024-06-27,Night,3,9678.62,29035.86,-7412.1900000000005,0,0
TX108437,user_1849,Withdraw Cash,169.36,Garissa,Ios,Airtel,individual,0,0,0,2024-06-11 08:48:00,8,1,2024-06-11,Morning,1,169.36,169.36,0.0,0,0
TX108438,user_8498,Send Money,190.86,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 03:50:00,3,4,2024-06-07,Night,2,7870.18,15740.36,-7679.320000000001,0,0
TX108439,user_5522,Pay Bill,5032.32,Kisumu,Ios,Safaricom,agent,0,0,0,2024-06-20 15:37:00,15,3,2024-06-20,Afternoon,2,3817.7349999999997,7635.469999999999,1214.585,0,0
TX108440,user_3544,Send Money,1250.62,Eldoret,Feature Phone,Safaricom,agent,0,0,0,2024-06-02 19:41:00,19,6,2024-06-02,Evening,2,1463.7399999999998,2927.4799999999996,-213.1199999999999,0,0
TX108441,user_2831,Withdraw Cash,1844.51,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 11:39:00,11,5,2024-06-08,Morning,2,2131.665,4263.33,-287.155,0,0
TX108442,user_2472,Lipa Na M-Pesa,2906.3,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-20 18:42:00,18,3,2024-06-20,Evening,1,2906.3,2906.3,0.0,0,0
TX108443,user_1329,Lipa Na M-Pesa,1635.99,Nyeri,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-24 07:15:00,7,0,2024-06-24,Morning,4,3766.6600000000003,15066.640000000001,-2130.67,0,0
TX108444,user_6851,Deposit Cash,5221.37,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-21 06:49:00,6,4,2024-06-21,Morning,2,6844.65,13689.3,-1623.2799999999997,0,0
TX108445,user_8032,Pay Bill,7553.63,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-06 17:37:00,17,3,2024-06-06,Evening,3,4286.71,12860.130000000001,3266.92,0,0
TX108446,user_6266,Lipa Na M-Pesa,215.51,Nairobi,Ios,Airtel,individual,0,0,0,2024-06-20 22:51:00,22,3,2024-06-20,Night,2,4524.46,9048.92,-4308.95,0,0
TX108447,user_5354,Withdraw Cash,3531.37,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 09:07:00,9,0,2024-06-17,Morning,4,4967.6075,19870.43,-1436.2375000000002,0,0
TX108448,user_7435,Pay Bill,1337.8,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-19 04:31:00,4,2,2024-06-19,Night,1,1337.8,1337.8,0.0,0,0
TX108449,user_8978,Send Money,3063.65,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 14:40:00,14,4,2024-06-21,Afternoon,1,3063.65,3063.65,0.0,0,0
TX108450,user_5238,Buy Airtime,2315.14,Nyeri,Ios,Airtel,individual,0,0,0,2024-06-04 15:04:00,15,1,2024-06-04,Afternoon,1,2315.14,2315.14,0.0,0,0
TX108451,user_7112,Send Money,1420.94,Eldoret,Feature Phone,Safaricom,individual,0,1,0,2024-06-11 13:08:00,13,1,2024-06-11,Afternoon,1,1420.94,1420.94,0.0,1,0
TX108452,user_5722,Withdraw Cash,348.66,Nakuru,Ios,Safaricom,agent,0,0,0,2024-06-25 22:06:00,22,1,2024-06-25,Night,1,348.66,348.66,0.0,0,0
TX108453,user_2388,Deposit Cash,2868.98,Thika,Feature Phone,Airtel,individual,0,0,1,2024-06-24 00:09:00,0,0,2024-06-24,Night,3,1550.0466666666664,4650.139999999999,1318.9333333333336,1,0
TX108454,user_5185,Pay Bill,418.87,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 17:53:00,17,5,2024-06-15,Evening,2,1494.8999999999999,2989.7999999999997,-1076.0299999999997,0,0
TX108455,user_9911,Send Money,594.11,Garissa,Feature Phone,Airtel,individual,0,0,1,2024-06-04 12:33:00,12,1,2024-06-04,Afternoon,2,857.1800000000001,1714.3600000000001,-263.07000000000005,1,0
TX108456,user_4235,Pay Bill,14095.09,Nyeri,Android,Safaricom,agent,0,1,0,2024-06-10 10:52:00,10,0,2024-06-10,Morning,2,9460.96,18921.92,4634.130000000001,1,1
TX108457,user_5576,Lipa Na M-Pesa,1332.9,Thika,Android,Airtel,individual,0,0,0,2024-06-28 13:36:00,13,4,2024-06-28,Afternoon,3,2210.4666666666667,6631.4,-877.5666666666666,0,0
TX108458,user_2100,Buy Airtime,3073.42,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 00:23:00,0,3,2024-06-27,Night,2,4227.465,8454.93,-1154.045,0,0
TX108459,user_9864,Withdraw Cash,1112.21,Machakos,Ios,Airtel,individual,0,0,0,2024-06-02 00:09:00,0,6,2024-06-02,Night,3,2578.43,7735.29,-1466.2199999999998,0,0
TX108460,user_9708,Send Money,7021.91,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 01:53:00,1,2,2024-06-19,Night,3,6606.68,19820.04,415.22999999999956,0,0
TX108461,user_3532,Buy Airtime,1166.04,Nyeri,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-01 01:48:00,1,5,2024-06-01,Night,1,1166.04,1166.04,0.0,0,0
TX108462,user_8770,Withdraw Cash,1599.86,Garissa,Android,Safaricom,individual,0,0,0,2024-06-06 04:32:00,4,3,2024-06-06,Night,1,1599.86,1599.86,0.0,0,0
TX108463,user_4670,Withdraw Cash,3281.19,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 12:27:00,12,6,2024-06-09,Afternoon,3,2282.9733333333334,6848.92,998.2166666666667,0,0
TX108464,user_1781,Deposit Cash,7140.42,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-07 01:32:00,1,4,2024-06-07,Night,2,3571.71,7143.42,3568.71,1,0
TX108465,user_4523,Lipa Na M-Pesa,5928.94,Meru,Ios,Telkom Kenya,individual,1,0,0,2024-06-15 09:36:00,9,5,2024-06-15,Morning,2,3018.9199999999996,6037.839999999999,2910.02,1,0
TX108466,user_7131,Deposit Cash,1072.17,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-23 23:02:00,23,6,2024-06-23,Night,3,4455.7,13367.1,-3383.5299999999997,0,0
TX108467,user_5782,Deposit Cash,6192.7,Machakos,Ios,Telkom Kenya,agent,0,0,1,2024-06-21 06:33:00,6,4,2024-06-21,Morning,2,5021.03,10042.06,1171.67,1,0
TX108468,user_5995,Pay Bill,4227.88,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-19 13:18:00,13,2,2024-06-19,Afternoon,1,4227.88,4227.88,0.0,0,0
TX108469,user_2501,Pay Bill,16058.58,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-21 12:08:00,12,4,2024-06-21,Afternoon,2,13536.64,27073.28,2521.9400000000005,0,1
TX108470,user_4080,Buy Airtime,9590.98,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 05:44:00,5,2,2024-06-19,Morning,1,9590.98,9590.98,0.0,0,0
TX108471,user_1502,Lipa Na M-Pesa,2666.02,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-21 20:06:00,20,4,2024-06-21,Evening,2,1732.435,3464.87,933.585,0,0
TX108472,user_4885,Withdraw Cash,4851.03,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 07:28:00,7,1,2024-06-25,Morning,2,3940.0649999999996,7880.129999999999,910.9650000000001,0,0
TX108473,user_9009,Lipa Na M-Pesa,2955.36,Machakos,Android,Safaricom,individual,0,0,0,2024-06-19 09:09:00,9,2,2024-06-19,Morning,1,2955.36,2955.36,0.0,0,0
TX108474,user_1623,Lipa Na M-Pesa,3163.5,Thika,Android,Airtel,individual,0,0,0,2024-06-04 07:03:00,7,1,2024-06-04,Morning,1,3163.5,3163.5,0.0,0,0
TX108475,user_2050,Buy Airtime,374.6,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 07:33:00,7,3,2024-06-13,Morning,2,617.8299999999999,1235.6599999999999,-243.2299999999999,0,0
TX108476,user_8385,Pay Bill,7.87,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-05 15:25:00,15,2,2024-06-05,Afternoon,3,514.6933333333333,1544.08,-506.82333333333327,0,0
TX108477,user_7081,Lipa Na M-Pesa,172.85,Thika,Ios,Safaricom,individual,0,0,0,2024-06-02 02:21:00,2,6,2024-06-02,Night,1,172.85,172.85,0.0,0,0
TX108478,user_6484,Lipa Na M-Pesa,11900.41,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 17:35:00,17,1,2024-06-25,Evening,1,11900.41,11900.41,0.0,0,1
TX108479,user_4772,Lipa Na M-Pesa,472.44,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-10 01:11:00,1,0,2024-06-10,Night,1,472.44,472.44,0.0,0,0
TX108480,user_4916,Send Money,158.92,Mombasa,Feature Phone,Airtel,agent,0,0,1,2024-06-10 11:38:00,11,0,2024-06-10,Morning,1,158.92,158.92,0.0,1,0
TX108481,user_5018,Lipa Na M-Pesa,1296.92,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-29 23:25:00,23,5,2024-06-29,Night,3,2482.7000000000003,7448.1,-1185.7800000000002,0,0
TX108482,user_2329,Lipa Na M-Pesa,3105.09,Thika,Android,Airtel,individual,0,0,0,2024-06-05 09:23:00,9,2,2024-06-05,Morning,1,3105.09,3105.09,0.0,0,0
TX108483,user_5114,Withdraw Cash,10378.93,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 20:45:00,20,3,2024-06-13,Evening,2,8188.35,16376.7,2190.58,0,0
TX108484,user_4367,Deposit Cash,4212.59,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-13 10:28:00,10,3,2024-06-13,Morning,3,2135.6600000000003,6406.9800000000005,2076.93,0,0
TX108485,user_9095,Send Money,1132.08,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-28 22:25:00,22,4,2024-06-28,Night,2,765.0899999999999,1530.1799999999998,366.99,0,0
TX108486,user_6141,Lipa Na M-Pesa,9792.42,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-10 09:36:00,9,0,2024-06-10,Morning,4,8149.7925,32599.17,1642.6275000000005,0,0
TX108487,user_4951,Deposit Cash,128.47,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-12 07:09:00,7,2,2024-06-12,Morning,2,499.07,998.14,-370.6,0,0
TX108488,user_6084,Lipa Na M-Pesa,13530.33,Garissa,Android,Airtel,individual,1,0,0,2024-06-22 18:11:00,18,5,2024-06-22,Evening,2,6890.945,13781.89,6639.385,1,1
TX108489,user_2573,Buy Airtime,211.51,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-29 18:44:00,18,5,2024-06-29,Evening,1,211.51,211.51,0.0,0,0
TX108490,user_3634,Buy Airtime,4906.35,Mombasa,Android,Airtel,individual,0,0,0,2024-06-01 10:57:00,10,5,2024-06-01,Morning,2,5389.675,10779.35,-483.3249999999998,0,0
TX108491,user_3768,Deposit Cash,162.24,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-01 03:34:00,3,5,2024-06-01,Night,2,227.16,454.32,-64.91999999999999,0,0
TX108492,user_6302,Send Money,9386.37,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-06 14:36:00,14,3,2024-06-06,Afternoon,3,4688.94,14066.82,4697.430000000001,0,0
TX108493,user_7250,Withdraw Cash,402.63,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 03:02:00,3,0,2024-06-03,Night,2,1781.875,3563.75,-1379.245,0,0
TX108494,user_2211,Send Money,181.29,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-17 14:38:00,14,0,2024-06-17,Afternoon,3,2572.01,7716.030000000001,-2390.7200000000003,0,0
TX108495,user_9967,Send Money,7702.16,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-06 19:28:00,19,3,2024-06-06,Evening,3,4850.013333333333,14550.04,2852.1466666666665,0,0
TX108496,user_6955,Buy Airtime,352.44,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-06 02:14:00,2,3,2024-06-06,Night,1,352.44,352.44,0.0,0,0
TX108497,user_2160,Buy Airtime,5597.02,Nairobi,Ios,Airtel,individual,0,1,0,2024-06-28 07:33:00,7,4,2024-06-28,Morning,1,5597.02,5597.02,0.0,1,0
TX108498,user_6977,Withdraw Cash,4810.76,Nakuru,Ios,Telkom Kenya,agent,0,0,0,2024-06-04 11:09:00,11,1,2024-06-04,Morning,3,6209.663333333333,18628.989999999998,-1398.9033333333327,0,0
TX108499,user_8041,Lipa Na M-Pesa,3197.21,Nairobi,Android,Safaricom,agent,0,0,0,2024-06-12 09:26:00,9,2,2024-06-12,Morning,3,3640.4366666666665,10921.31,-443.22666666666646,0,0
TX108500,user_3383,Withdraw Cash,1661.64,Garissa,Android,Safaricom,individual,0,1,0,2024-06-19 18:07:00,18,2,2024-06-19,Evening,2,1018.7750000000001,2037.5500000000002,642.865,1,0
TX108501,user_6876,Lipa Na M-Pesa,8651.85,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-09 11:39:00,11,6,2024-06-09,Morning,2,6495.01,12990.02,2156.84,0,0
TX108502,user_4540,Deposit Cash,7170.01,Machakos,Ios,Telkom Kenya,agent,0,0,0,2024-06-12 03:00:00,3,2,2024-06-12,Night,1,7170.01,7170.01,0.0,0,0
TX108503,user_5635,Deposit Cash,1944.45,Machakos,Feature Phone,Safaricom,individual,1,0,0,2024-06-25 22:19:00,22,1,2024-06-25,Night,1,1944.45,1944.45,0.0,1,0
TX108504,user_2095,Pay Bill,922.63,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-21 08:04:00,8,4,2024-06-21,Morning,2,2844.17,5688.34,-1921.54,0,0
TX108505,user_6901,Buy Airtime,1113.84,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-08 02:09:00,2,5,2024-06-08,Night,4,1675.88,6703.52,-562.0400000000002,0,0
TX108506,user_9215,Pay Bill,871.07,Garissa,Android,Airtel,individual,0,0,0,2024-06-27 19:36:00,19,3,2024-06-27,Evening,2,1437.135,2874.27,-566.0649999999999,0,0
TX108507,user_2079,Pay Bill,2727.39,Garissa,Ios,Airtel,individual,0,0,0,2024-06-09 07:22:00,7,6,2024-06-09,Morning,4,3704.01,14816.04,-976.6200000000003,0,0
TX108508,user_9370,Buy Airtime,7101.65,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-15 22:39:00,22,5,2024-06-15,Night,1,7101.65,7101.65,0.0,0,0
TX108509,user_3847,Pay Bill,5199.27,Garissa,Android,Airtel,agent,0,0,1,2024-06-06 10:55:00,10,3,2024-06-06,Morning,1,5199.27,5199.27,0.0,1,0
TX108510,user_2960,Send Money,5555.33,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-17 04:12:00,4,0,2024-06-17,Night,4,3934.8475,15739.39,1620.4825,0,0
TX108511,user_2473,Lipa Na M-Pesa,2081.55,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-23 02:47:00,2,6,2024-06-23,Night,2,3004.405,6008.81,-922.855,0,0
TX108512,user_5888,Withdraw Cash,1362.43,Mombasa,Android,Telkom Kenya,individual,0,1,0,2024-06-06 07:59:00,7,3,2024-06-06,Morning,2,2125.29,4250.58,-762.8599999999999,1,0
TX108513,user_5979,Buy Airtime,4956.56,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-20 10:09:00,10,3,2024-06-20,Morning,2,3287.8500000000004,6575.700000000001,1668.71,0,0
TX108514,user_2212,Send Money,5517.67,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-11 02:35:00,2,1,2024-06-11,Night,2,4410.325,8820.65,1107.3450000000003,0,0
TX108515,user_6697,Deposit Cash,4160.11,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 07:07:00,7,2,2024-06-19,Morning,1,4160.11,4160.11,0.0,0,0
TX108516,user_1419,Withdraw Cash,114.22,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 08:18:00,8,2,2024-06-12,Morning,3,4082.133333333333,12246.4,-3967.9133333333334,0,0
TX108517,user_4659,Withdraw Cash,3117.9,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-29 16:55:00,16,5,2024-06-29,Afternoon,4,7115.145,28460.58,-3997.2450000000003,0,0
