transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day
TX108219,user_1774,Deposit Cash,2544.23,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 23:23:00,23,4,2024-06-07,Night
TX108220,user_7107,Send Money,26.84,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-14 16:28:00,16,4,2024-06-14,Afternoon
TX108221,user_8804,Withdraw Cash,285.47,Garissa,Android,Airtel,agent,0,0,0,2024-06-01 16:56:00,16,5,2024-06-01,Afternoon
TX108222,user_5019,Buy Airtime,4472.02,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-16 04:33:00,4,6,2024-06-16,Night
TX108223,user_1929,Buy Airtime,1787.61,Meru,Ios,Safaricom,individual,0,0,0,2024-06-05 03:30:00,3,2,2024-06-05,Night
TX108224,user_4012,Pay Bill,5376.26,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-13 06:55:00,6,3,2024-06-13,Morning
TX108225,user_6024,Deposit Cash,3669.28,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-29 08:48:00,8,5,2024-06-29,Morning
TX108226,user_7264,Buy Airtime,3048.91,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-15 19:57:00,19,5,2024-06-15,Evening
TX108227,user_8973,Deposit Cash,8107.51,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-14 12:07:00,12,4,2024-06-14,Afternoon
TX108228,user_5729,Withdraw Cash,75.43,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-02 09:44:00,9,6,2024-06-02,Morning
TX108229,user_8961,Withdraw Cash,589.61,Meru,Android,Airtel,individual,0,0,0,2024-06-28 06:43:00,6,4,2024-06-28,Morning
TX108230,user_3819,Buy Airtime,3427.08,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-29 08:38:00,8,5,2024-06-29,Morning
TX108231,user_7655,Withdraw Cash,238.33,Nyeri,Android,Telkom Kenya,individual,0,1,0,2024-06-21 02:49:00,2,4,2024-06-21,Night
TX108232,user_2184,Deposit Cash,3624.44,Garissa,Android,Airtel,agent,0,0,0,2024-06-15 09:39:00,9,5,2024-06-15,Morning
TX108233,user_9480,Withdraw Cash,14499.67,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-10 00:42:00,0,0,2024-06-10,Night
TX108234,user_7343,Send Money,7386.33,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-01 21:17:00,21,5,2024-06-01,Night
TX108235,user_1527,Deposit Cash,3128.43,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-17 18:33:00,18,0,2024-06-17,Evening
TX108236,user_1916,Lipa Na M-Pesa,7854.34,Thika,Ios,Airtel,agent,0,0,0,2024-06-06 16:58:00,16,3,2024-06-06,Afternoon
TX108237,user_4574,Withdraw Cash,432.61,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-10 06:34:00,6,0,2024-06-10,Morning
TX108238,user_4319,Withdraw Cash,2122.43,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-19 19:24:00,19,2,2024-06-19,Evening
TX108239,user_2406,Deposit Cash,1959.3,Mombasa,Android,Airtel,individual,0,0,0,2024-06-29 18:04:00,18,5,2024-06-29,Evening
TX108240,user_2241,Pay Bill,1435.52,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 14:32:00,14,6,2024-06-09,Afternoon
TX108241,user_6206,Lipa Na M-Pesa,0.7,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 06:46:00,6,4,2024-06-21,Morning
TX108242,user_8249,Lipa Na M-Pesa,7758.36,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-23 07:24:00,7,6,2024-06-23,Morning
TX108243,user_4133,Lipa Na M-Pesa,5263.15,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-28 17:47:00,17,4,2024-06-28,Evening
TX108244,user_1798,Buy Airtime,3703.07,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-17 23:44:00,23,0,2024-06-17,Night
TX108245,user_2523,Send Money,483.26,Meru,Android,Airtel,individual,0,0,0,2024-06-15 01:01:00,1,5,2024-06-15,Night
TX108246,user_8209,Send Money,1663.01,Thika,Ios,Telkom Kenya,agent,0,0,0,2024-06-03 02:43:00,2,0,2024-06-03,Night
TX108247,user_5928,Pay Bill,9034.67,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-04 19:42:00,19,1,2024-06-04,Evening
TX108248,user_3888,Lipa Na M-Pesa,3358.38,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-09 13:11:00,13,6,2024-06-09,Afternoon
TX108249,user_3690,Lipa Na M-Pesa,3236.99,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-04 04:44:00,4,1,2024-06-04,Night
TX108250,user_5091,Withdraw Cash,8551.56,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-06 06:34:00,6,3,2024-06-06,Morning
TX108251,user_8282,Deposit Cash,2872.11,Thika,Ios,Airtel,agent,0,0,0,2024-06-04 17:03:00,17,1,2024-06-04,Evening
TX108252,user_7249,Buy Airtime,3186.28,Eldoret,Ios,Telkom Kenya,individual,0,1,0,2024-06-26 03:37:00,3,2,2024-06-26,Night
TX108253,user_1690,Buy Airtime,1484.75,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-18 03:45:00,3,1,2024-06-18,Night
TX108254,user_9719,Pay Bill,1625.14,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-16 13:46:00,13,6,2024-06-16,Afternoon
TX108255,user_2495,Send Money,4049.89,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 13:57:00,13,1,2024-06-18,Afternoon
TX108256,user_1892,Lipa Na M-Pesa,1352.06,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-11 18:31:00,18,1,2024-06-11,Evening
TX108257,user_9578,Deposit Cash,2866.34,Thika,Android,Safaricom,individual,0,0,0,2024-06-14 22:53:00,22,4,2024-06-14,Night
TX108258,user_6873,Pay Bill,1145.86,Garissa,Ios,Airtel,individual,0,0,0,2024-06-16 18:32:00,18,6,2024-06-16,Evening
TX108259,user_5503,Buy Airtime,635.85,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 06:57:00,6,2,2024-06-19,Morning
TX108260,user_1897,Buy Airtime,2120.56,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-07 05:21:00,5,4,2024-06-07,Morning
TX108261,user_1710,Buy Airtime,858.17,Meru,Ios,Safaricom,individual,0,0,0,2024-06-03 02:00:00,2,0,2024-06-03,Night
TX108262,user_4695,Lipa Na M-Pesa,8006.74,Machakos,Android,Safaricom,agent,0,1,0,2024-06-17 07:23:00,7,0,2024-06-17,Morning
TX108263,user_3686,Lipa Na M-Pesa,1266.47,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-28 22:10:00,22,4,2024-06-28,Night
TX108264,user_8188,Lipa Na M-Pesa,3184.36,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-07 09:37:00,9,4,2024-06-07,Morning
TX108265,user_6778,Withdraw Cash,1070.18,Meru,Android,Telkom Kenya,agent,0,0,0,2024-06-26 13:14:00,13,2,2024-06-26,Afternoon
TX108266,user_8768,Send Money,1044.51,Nakuru,Android,Telkom Kenya,individual,0,0,1,2024-06-20 23:28:00,23,3,2024-06-20,Night
TX108267,user_6013,Buy Airtime,1511.17,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-01 18:26:00,18,5,2024-06-01,Evening
TX108268,user_5512,Buy Airtime,8664.06,Mombasa,Android,Airtel,individual,0,0,1,2024-06-22 20:17:00,20,5,2024-06-22,Evening
TX108269,user_1415,Withdraw Cash,1738.64,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-06 16:55:00,16,3,2024-06-06,Afternoon
TX108270,user_5180,Buy Airtime,6026.51,Nyeri,Android,Safaricom,agent,0,0,0,2024-06-26 11:59:00,11,2,2024-06-26,Morning
TX108271,user_5262,Buy Airtime,769.2,Machakos,Feature Phone,Airtel,individual,1,0,0,2024-06-10 12:25:00,12,0,2024-06-10,Afternoon
TX108272,user_3515,Lipa Na M-Pesa,172.79,Thika,Ios,Airtel,individual,1,0,0,2024-06-04 05:00:00,5,1,2024-06-04,Morning
TX108273,user_6640,Lipa Na M-Pesa,5326.24,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-07 06:47:00,6,4,2024-06-07,Morning
TX108274,user_7616,Send Money,2732.15,Nakuru,Feature Phone,Airtel,individual,0,0,1,2024-06-15 15:50:00,15,5,2024-06-15,Afternoon
TX108275,user_1992,Buy Airtime,2452.19,Meru,Android,Safaricom,individual,0,0,0,2024-06-04 20:35:00,20,1,2024-06-04,Evening
TX108276,user_5370,Pay Bill,1112.08,Nairobi,Android,Airtel,individual,0,0,0,2024-06-07 20:43:00,20,4,2024-06-07,Evening
TX108277,user_2773,Buy Airtime,262.73,Machakos,Android,Airtel,individual,0,0,0,2024-06-08 12:42:00,12,5,2024-06-08,Afternoon
TX108278,user_4561,Buy Airtime,2308.05,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-17 12:03:00,12,0,2024-06-17,Afternoon
TX108279,user_4816,Send Money,7066.88,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-19 07:11:00,7,2,2024-06-19,Morning
TX108280,user_7633,Pay Bill,447.5,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-23 17:46:00,17,6,2024-06-23,Evening
TX108281,user_2756,Buy Airtime,9266.2,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-01 19:51:00,19,5,2024-06-01,Evening
TX108282,user_3373,Deposit Cash,1124.24,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-25 08:31:00,8,1,2024-06-25,Morning
TX108283,user_3576,Deposit Cash,2658.9,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-27 19:36:00,19,3,2024-06-27,Evening
TX108284,user_5184,Pay Bill,240.88,Thika,Ios,Airtel,individual,0,0,0,2024-06-10 20:39:00,20,0,2024-06-10,Evening
TX108285,user_9899,Deposit Cash,1937.13,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-28 10:13:00,10,4,2024-06-28,Morning
TX108286,user_3397,Lipa Na M-Pesa,470.95,Meru,Feature Phone,Safaricom,individual,0,0,1,2024-06-13 07:46:00,7,3,2024-06-13,Morning
TX108287,user_6969,Lipa Na M-Pesa,172.07,Eldoret,Feature Phone,Telkom Kenya,agent,0,0,1,2024-06-21 15:49:00,15,4,2024-06-21,Afternoon
TX108288,user_5535,Pay Bill,11892.77,Nakuru,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-23 03:42:00,3,6,2024-06-23,Night
TX108289,user_7883,Buy Airtime,4583.89,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-15 11:11:00,11,5,2024-06-15,Morning
TX108290,user_9127,Pay Bill,4443.62,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-08 08:45:00,8,5,2024-06-08,Morning
TX108291,user_1734,Deposit Cash,332.2,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 10:45:00,10,4,2024-06-07,Morning
TX108292,user_1632,Pay Bill,9275.09,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 08:45:00,8,0,2024-06-03,Morning
TX108293,user_5268,Deposit Cash,2218.57,Garissa,Ios,Airtel,individual,0,0,0,2024-06-09 07:37:00,7,6,2024-06-09,Morning
TX108294,user_5099,Lipa Na M-Pesa,6693.62,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-09 09:41:00,9,6,2024-06-09,Morning
TX108295,user_3901,Pay Bill,44.38,Eldoret,Feature Phone,Safaricom,individual,0,0,1,2024-06-11 06:38:00,6,1,2024-06-11,Morning
TX108296,user_2663,Withdraw Cash,1239.41,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-29 21:01:00,21,5,2024-06-29,Night
TX108297,user_6591,Deposit Cash,19366.59,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-01 22:39:00,22,5,2024-06-01,Night
TX108298,user_4872,Withdraw Cash,1954.17,Machakos,Android,Safaricom,individual,0,0,0,2024-06-18 20:20:00,20,1,2024-06-18,Evening
TX108299,user_2054,Lipa Na M-Pesa,7677.85,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-09 02:20:00,2,6,2024-06-09,Night
TX108300,user_9572,Buy Airtime,1391.23,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-04 00:55:00,0,1,2024-06-04,Night
TX108301,user_4082,Deposit Cash,2607.97,Meru,Ios,Airtel,individual,0,0,0,2024-06-23 13:05:00,13,6,2024-06-23,Afternoon
TX108302,user_9007,Buy Airtime,6739.78,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 06:50:00,6,1,2024-06-25,Morning
TX108303,user_5261,Lipa Na M-Pesa,3258.32,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-02 14:53:00,14,6,2024-06-02,Afternoon
TX108304,user_3389,Buy Airtime,4520.89,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-27 18:04:00,18,3,2024-06-27,Evening
TX108305,user_4553,Deposit Cash,909.48,Nakuru,Android,Airtel,individual,0,0,1,2024-06-18 16:58:00,16,1,2024-06-18,Afternoon
TX108306,user_6138,Send Money,593.16,Nairobi,Ios,Telkom Kenya,agent,0,0,1,2024-06-06 12:58:00,12,3,2024-06-06,Afternoon
TX108307,user_1544,Deposit Cash,916.17,Garissa,Android,Airtel,individual,0,0,0,2024-06-09 07:48:00,7,6,2024-06-09,Morning
TX108308,user_4663,Deposit Cash,2377.69,Nyeri,Android,Safaricom,agent,0,0,0,2024-06-09 19:59:00,19,6,2024-06-09,Evening
TX108309,user_3239,Withdraw Cash,5649.96,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-06 16:59:00,16,3,2024-06-06,Afternoon
TX108310,user_4773,Send Money,1529.31,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-25 23:56:00,23,1,2024-06-25,Night
TX108311,user_3627,Send Money,2911.95,Nyeri,Android,Safaricom,individual,1,0,0,2024-06-25 08:21:00,8,1,2024-06-25,Morning
TX108312,user_7618,Send Money,5718.28,Eldoret,Ios,Safaricom,individual,0,1,0,2024-06-04 09:20:00,9,1,2024-06-04,Morning
TX108313,user_7780,Deposit Cash,954.9,Thika,Feature Phone,Airtel,individual,0,0,1,2024-06-12 11:03:00,11,2,2024-06-12,Morning
TX108314,user_9015,Lipa Na M-Pesa,7508.81,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-15 15:16:00,15,5,2024-06-15,Afternoon
TX108315,user_4130,Send Money,10707.76,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-21 21:45:00,21,4,2024-06-21,Night
TX108316,user_1096,Pay Bill,139.12,Garissa,Ios,Airtel,individual,0,0,0,2024-06-20 19:10:00,19,3,2024-06-20,Evening
TX108317,user_4858,Buy Airtime,213.26,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-08 06:38:00,6,5,2024-06-08,Morning
TX108318,user_3708,Lipa Na M-Pesa,333.78,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 12:36:00,12,5,2024-06-15,Afternoon
TX108319,user_6397,Pay Bill,5248.41,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-23 11:09:00,11,6,2024-06-23,Morning
TX108320,user_7152,Deposit Cash,734.66,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-02 14:10:00,14,6,2024-06-02,Afternoon
TX108321,user_1456,Deposit Cash,4527.31,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 07:25:00,7,4,2024-06-14,Morning
TX108322,user_6914,Pay Bill,2037.35,Thika,Ios,Safaricom,agent,0,1,0,2024-06-01 15:03:00,15,5,2024-06-01,Afternoon
TX108323,user_5368,Withdraw Cash,6333.06,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 10:18:00,10,5,2024-06-15,Morning
TX108324,user_5088,Withdraw Cash,5786.05,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-03 12:30:00,12,0,2024-06-03,Afternoon
TX108325,user_9399,Pay Bill,11236.66,Meru,Android,Airtel,individual,0,0,0,2024-06-09 15:26:00,15,6,2024-06-09,Afternoon
TX108326,user_2937,Withdraw Cash,1011.73,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-15 05:28:00,5,5,2024-06-15,Morning
TX108327,user_2146,Buy Airtime,911.32,Nyeri,Android,Airtel,individual,0,0,1,2024-06-13 09:53:00,9,3,2024-06-13,Morning
TX108328,user_6152,Buy Airtime,112.05,Thika,Android,Safaricom,individual,0,1,0,2024-06-19 13:47:00,13,2,2024-06-19,Afternoon
TX108329,user_5299,Deposit Cash,1849.18,Mombasa,Android,Telkom Kenya,individual,0,0,1,2024-06-12 21:00:00,21,2,2024-06-12,Night
TX108330,user_9118,Withdraw Cash,2150.58,Eldoret,Ios,Telkom Kenya,individual,0,1,0,2024-06-21 02:57:00,2,4,2024-06-21,Night
TX108331,user_9634,Send Money,11685.14,Eldoret,Android,Airtel,individual,0,0,0,2024-06-11 11:34:00,11,1,2024-06-11,Morning
TX108332,user_8759,Pay Bill,6218.05,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-08 17:24:00,17,5,2024-06-08,Evening
TX108333,user_8953,Buy Airtime,638.65,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-28 05:52:00,5,4,2024-06-28,Morning
TX108334,user_5784,Withdraw Cash,5606.7,Eldoret,Android,Airtel,individual,0,0,0,2024-06-17 03:42:00,3,0,2024-06-17,Night
TX108335,user_2461,Withdraw Cash,687.33,Machakos,Android,Airtel,individual,0,0,0,2024-06-19 08:56:00,8,2,2024-06-19,Morning
TX108336,user_2159,Buy Airtime,283.34,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 04:44:00,4,6,2024-06-09,Night
TX108337,user_1386,Buy Airtime,6350.8,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-15 08:02:00,8,5,2024-06-15,Morning
TX108338,user_8192,Send Money,13048.07,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-12 12:49:00,12,2,2024-06-12,Afternoon
TX108339,user_5775,Withdraw Cash,322.86,Nairobi,Android,Airtel,individual,0,0,0,2024-06-24 13:03:00,13,0,2024-06-24,Afternoon
TX108340,user_4409,Withdraw Cash,5885.62,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-12 05:58:00,5,2,2024-06-12,Morning
TX108341,user_1689,Lipa Na M-Pesa,6861.77,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-27 03:26:00,3,3,2024-06-27,Night
TX108342,user_8028,Deposit Cash,442.47,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-05 16:49:00,16,2,2024-06-05,Afternoon
TX108343,user_8262,Send Money,1165.62,Eldoret,Ios,Airtel,individual,0,1,0,2024-06-06 14:10:00,14,3,2024-06-06,Afternoon
TX108344,user_6664,Buy Airtime,4630.44,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-05 09:23:00,9,2,2024-06-05,Morning
TX108345,user_7766,Buy Airtime,5771.0,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 12:30:00,12,6,2024-06-09,Afternoon
TX108346,user_1952,Pay Bill,1529.21,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-24 06:54:00,6,0,2024-06-24,Morning
TX108347,user_7142,Deposit Cash,609.94,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-04 15:26:00,15,1,2024-06-04,Afternoon
TX108348,user_6967,Buy Airtime,3657.86,Kisumu,Ios,Airtel,individual,0,0,1,2024-06-06 00:16:00,0,3,2024-06-06,Night
TX108349,user_8205,Withdraw Cash,4236.95,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-04 01:18:00,1,1,2024-06-04,Night
TX108350,user_3484,Buy Airtime,2451.36,Kisumu,Ios,Telkom Kenya,agent,0,0,0,2024-06-27 05:47:00,5,3,2024-06-27,Morning
TX108351,user_2854,Withdraw Cash,548.05,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-16 11:28:00,11,6,2024-06-16,Morning
TX108352,user_4231,Withdraw Cash,6513.59,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 20:01:00,20,4,2024-06-07,Evening
TX108353,user_3597,Send Money,3627.35,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-02 20:36:00,20,6,2024-06-02,Evening
TX108354,user_8829,Buy Airtime,7118.34,Meru,Ios,Airtel,individual,0,0,0,2024-06-19 02:38:00,2,2,2024-06-19,Night
TX108355,user_9186,Send Money,9459.1,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 13:38:00,13,5,2024-06-15,Afternoon
TX108356,user_4983,Deposit Cash,5734.19,Garissa,Ios,Airtel,agent,0,0,0,2024-06-16 15:51:00,15,6,2024-06-16,Afternoon
TX108357,user_7963,Withdraw Cash,11150.52,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-20 20:30:00,20,3,2024-06-20,Evening
TX108358,user_7684,Deposit Cash,10796.56,Nakuru,Feature Phone,Airtel,individual,1,0,0,2024-06-23 10:31:00,10,6,2024-06-23,Morning
TX108359,user_1656,Buy Airtime,3380.51,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 11:45:00,11,4,2024-06-07,Morning
TX108360,user_8743,Deposit Cash,4559.08,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-24 02:19:00,2,0,2024-06-24,Night
TX108361,user_7839,Deposit Cash,4207.01,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-06 09:40:00,9,3,2024-06-06,Morning
TX108362,user_7312,Buy Airtime,3397.02,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-17 00:51:00,0,0,2024-06-17,Night
TX108363,user_8938,Send Money,68.41,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-29 03:47:00,3,5,2024-06-29,Night
TX108364,user_7176,Send Money,1539.69,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-15 15:05:00,15,5,2024-06-15,Afternoon
TX108365,user_4285,Withdraw Cash,369.07,Eldoret,Android,Airtel,individual,0,0,0,2024-06-12 12:27:00,12,2,2024-06-12,Afternoon
TX108366,user_6559,Withdraw Cash,1249.66,Eldoret,Ios,Telkom Kenya,agent,0,0,0,2024-06-19 03:36:00,3,2,2024-06-19,Night
TX108367,user_4563,Buy Airtime,248.6,Thika,Feature Phone,Safaricom,individual,0,1,0,2024-06-24 06:06:00,6,0,2024-06-24,Morning
TX108368,user_5584,Buy Airtime,8841.43,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-20 19:06:00,19,3,2024-06-20,Evening
TX108369,user_5817,Lipa Na M-Pesa,2100.9,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-06 01:08:00,1,3,2024-06-06,Night
TX108370,user_6041,Lipa Na M-Pesa,734.78,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-17 20:56:00,20,0,2024-06-17,Evening
TX108371,user_7182,Pay Bill,3076.31,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-03 08:46:00,8,0,2024-06-03,Morning
TX108372,user_9026,Withdraw Cash,765.51,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-23 01:40:00,1,6,2024-06-23,Night
TX108373,user_4244,Deposit Cash,5711.61,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 19:38:00,19,3,2024-06-13,Evening
TX108374,user_2040,Pay Bill,1278.08,Kisumu,Android,Airtel,individual,0,0,1,2024-06-21 14:46:00,14,4,2024-06-21,Afternoon
TX108375,user_3273,Pay Bill,1323.67,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-11 23:31:00,23,1,2024-06-11,Night
TX108376,user_4629,Send Money,7139.45,Garissa,Android,Airtel,individual,0,0,1,2024-06-16 07:40:00,7,6,2024-06-16,Morning
TX108377,user_3114,Deposit Cash,2867.1,Meru,Ios,Safaricom,individual,0,0,0,2024-06-23 03:04:00,3,6,2024-06-23,Night
TX108378,user_8364,Send Money,7640.66,Mombasa,Ios,Safaricom,agent,0,0,0,2024-06-07 07:58:00,7,4,2024-06-07,Morning
TX108379,user_2677,Lipa Na M-Pesa,1863.89,Thika,Android,Safaricom,individual,0,0,0,2024-06-19 17:27:00,17,2,2024-06-19,Evening
TX108380,user_4094,Pay Bill,1475.19,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-01 02:57:00,2,5,2024-06-01,Night
TX108381,user_6873,Lipa Na M-Pesa,2469.71,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 17:35:00,17,2,2024-06-19,Evening
TX108382,user_3284,Deposit Cash,222.12,Nairobi,Feature Phone,Safaricom,agent,0,0,0,2024-06-10 05:17:00,5,0,2024-06-10,Morning
TX108383,user_6052,Deposit Cash,586.16,Machakos,Android,Airtel,agent,0,0,0,2024-06-21 03:42:00,3,4,2024-06-21,Night
TX108384,user_8062,Withdraw Cash,867.47,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 05:27:00,5,2,2024-06-05,Morning
TX108385,user_2589,Buy Airtime,5937.78,Meru,Ios,Telkom Kenya,individual,0,1,0,2024-06-22 14:39:00,14,5,2024-06-22,Afternoon
TX108386,user_3520,Send Money,4632.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-29 15:49:00,15,5,2024-06-29,Afternoon
TX108387,user_5648,Withdraw Cash,751.84,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-05 14:13:00,14,2,2024-06-05,Afternoon
TX108388,user_6729,Withdraw Cash,1133.99,Kisumu,Ios,Airtel,individual,0,0,1,2024-06-13 12:00:00,12,3,2024-06-13,Afternoon
TX108389,user_1694,Send Money,10104.82,Garissa,Android,Airtel,individual,0,0,0,2024-06-20 20:42:00,20,3,2024-06-20,Evening
TX108390,user_8807,Send Money,313.98,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-27 09:18:00,9,3,2024-06-27,Morning
TX108391,user_4683,Deposit Cash,2775.04,Garissa,Ios,Safaricom,agent,0,0,0,2024-06-23 04:00:00,4,6,2024-06-23,Night
TX108392,user_7704,Deposit Cash,2583.56,Eldoret,Android,Safaricom,agent,0,0,1,2024-06-06 12:37:00,12,3,2024-06-06,Afternoon
TX108393,user_8368,Pay Bill,4527.46,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 15:03:00,15,3,2024-06-13,Afternoon
TX108394,user_2971,Lipa Na M-Pesa,1060.66,Nairobi,Ios,Safaricom,agent,0,0,0,2024-06-07 19:41:00,19,4,2024-06-07,Evening
TX108395,user_9055,Deposit Cash,9554.57,Nakuru,Ios,Safaricom,individual,0,0,1,2024-06-07 18:57:00,18,4,2024-06-07,Evening
TX108396,user_5218,Withdraw Cash,1850.17,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-01 19:35:00,19,5,2024-06-01,Evening
TX108397,user_2868,Pay Bill,1177.68,Machakos,Ios,Safaricom,agent,0,0,0,2024-06-12 06:43:00,6,2,2024-06-12,Morning
TX108398,user_2671,Pay Bill,1437.74,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-21 23:52:00,23,4,2024-06-21,Night
TX108399,user_2728,Withdraw Cash,1500.87,Mombasa,Ios,Airtel,individual,0,1,0,2024-06-17 07:11:00,7,0,2024-06-17,Morning
